Major_dist,Major_link,Major_points
9.06,25,({437.5, 148.5, 0}{438.5, 157.5, 0})
36.01,12,({437.5, 148.5, 0}{405, 133, 0})
72.45,17,({437.5, 148.5, 0}{412.5, 216.5, 0})
84.43,20,({437.5, 148.5, 0}{410.5, 228.5, 0})
89.9,4,({437.5, 148.5, 0}{348, 157, 0})
53.12,9,({341.5, 290, 0}{312.5, 245.5, 0})
53.12,8,({341.5, 290, 0}{312.5, 245.5, 0})
53.71,13,({341.5, 290, 0}{373, 246.5, 0})
65.78,7,({341.5, 290, 0}{294, 244.5, 0})
76.41,26,({341.5, 290, 0}{405, 247.5, 0})
9.06,23,({438.5, 157.5, 0}{437.5, 148.5, 0})
41.5,12,({438.5, 157.5, 0}{405, 133, 0})
64.47,17,({438.5, 157.5, 0}{412.5, 216.5, 0})
76.32,20,({438.5, 157.5, 0}{410.5, 228.5, 0})
90.5,4,({438.5, 157.5, 0}{348, 157, 0})
19.78,20,({405, 247.5, 0}{410.5, 228.5, 0})
31.89,17,({405, 247.5, 0}{412.5, 216.5, 0})
32.02,13,({405, 247.5, 0}{373, 246.5, 0})
76.41,24,({405, 247.5, 0}{341.5, 290, 0})
92.52,9,({405, 247.5, 0}{312.5, 245.5, 0})
17.49,18,({237, 296.5, 0}{228, 281.5, 0})
56.27,11,({237, 296.5, 0}{215.5, 244.5, 0})
77.16,7,({237, 296.5, 0}{294, 244.5, 0})
91.11,9,({237, 296.5, 0}{312.5, 245.5, 0})
91.11,8,({237, 296.5, 0}{312.5, 245.5, 0})
1.12,2,({240.5, 138, 0}{241, 137, 0})
32.9,10,({240.5, 138, 0}{210.5, 124.5, 0})
35.19,11,({240.5, 138, 0}{208, 124.5, 0})
36.88,12,({240.5, 138, 0}{205, 128, 0})
40.51,14,({240.5, 138, 0}{201, 129, 0})
22.28,9,({315.5, 155.5, 0}{331, 171.5, 0})
25.12,7,({315.5, 155.5, 0}{318, 130.5, 0})
31,4,({315.5, 155.5, 0}{315, 186.5, 0})
43.8,3,({315.5, 155.5, 0}{301.5, 197, 0})
44.63,5,({315.5, 155.5, 0}{305.5, 199, 0})
1.12,0,({241, 137, 0}{240.5, 138, 0})
32.96,10,({241, 137, 0}{210.5, 124.5, 0})
35.29,11,({241, 137, 0}{208, 124.5, 0})
37.11,12,({241, 137, 0}{205, 128, 0})
40.79,14,({241, 137, 0}{201, 129, 0})
4.47,5,({301.5, 197, 0}{305.5, 199, 0})
5,6,({301.5, 197, 0}{305.5, 200, 0})
17.1,4,({301.5, 197, 0}{315, 186.5, 0})
38.99,9,({301.5, 197, 0}{331, 171.5, 0})
43.8,1,({301.5, 197, 0}{315.5, 155.5, 0})
15.7,5,({315, 186.5, 0}{305.5, 199, 0})
16.51,6,({315, 186.5, 0}{305.5, 200, 0})
17.1,3,({315, 186.5, 0}{301.5, 197, 0})
21.93,9,({315, 186.5, 0}{331, 171.5, 0})
31,1,({315, 186.5, 0}{315.5, 155.5, 0})
1,6,({305.5, 199, 0}{305.5, 200, 0})
4.47,3,({305.5, 199, 0}{301.5, 197, 0})
15.7,4,({305.5, 199, 0}{315, 186.5, 0})
37.5,9,({305.5, 199, 0}{331, 171.5, 0})
44.63,1,({305.5, 199, 0}{315.5, 155.5, 0})
1,5,({305.5, 200, 0}{305.5, 199, 0})
5,3,({305.5, 200, 0}{301.5, 197, 0})
16.51,4,({305.5, 200, 0}{315, 186.5, 0})
38.24,9,({305.5, 200, 0}{331, 171.5, 0})
45.61,1,({305.5, 200, 0}{315.5, 155.5, 0})
25.12,1,({318, 130.5, 0}{315.5, 155.5, 0})
43.01,9,({318, 130.5, 0}{331, 171.5, 0})
56.08,4,({318, 130.5, 0}{315, 186.5, 0})
68.52,3,({318, 130.5, 0}{301.5, 197, 0})
69.63,5,({318, 130.5, 0}{305.5, 199, 0})
36.06,13,({225.5, 187, 0}{195.5, 167, 0})
43.57,15,({225.5, 187, 0}{188.5, 164, 0})
51.24,0,({225.5, 187, 0}{240.5, 138, 0})
52.35,2,({225.5, 187, 0}{241, 137, 0})
58.36,17,({225.5, 187, 0}{215.5, 244.5, 0})
21.93,4,({331, 171.5, 0}{315, 186.5, 0})
22.28,1,({331, 171.5, 0}{315.5, 155.5, 0})
37.5,5,({331, 171.5, 0}{305.5, 199, 0})
38.24,6,({331, 171.5, 0}{305.5, 200, 0})
38.99,3,({331, 171.5, 0}{301.5, 197, 0})
2.5,11,({210.5, 124.5, 0}{208, 124.5, 0})
6.52,12,({210.5, 124.5, 0}{205, 128, 0})
10.51,14,({210.5, 124.5, 0}{201, 129, 0})
32.9,0,({210.5, 124.5, 0}{240.5, 138, 0})
32.96,2,({210.5, 124.5, 0}{241, 137, 0})
2.5,10,({208, 124.5, 0}{210.5, 124.5, 0})
4.61,12,({208, 124.5, 0}{205, 128, 0})
8.32,14,({208, 124.5, 0}{201, 129, 0})
35.19,0,({208, 124.5, 0}{240.5, 138, 0})
35.29,2,({208, 124.5, 0}{241, 137, 0})
4.12,14,({205, 128, 0}{201, 129, 0})
4.61,11,({205, 128, 0}{208, 124.5, 0})
6.52,10,({205, 128, 0}{210.5, 124.5, 0})
36.88,0,({205, 128, 0}{240.5, 138, 0})
37.11,2,({205, 128, 0}{241, 137, 0})
7.62,15,({195.5, 167, 0}{188.5, 164, 0})
36.06,8,({195.5, 167, 0}{225.5, 187, 0})
38.4,14,({195.5, 167, 0}{201, 129, 0})
40.14,12,({195.5, 167, 0}{205, 128, 0})
44.3,11,({195.5, 167, 0}{208, 124.5, 0})
4.12,12,({201, 129, 0}{205, 128, 0})
8.32,11,({201, 129, 0}{208, 124.5, 0})
10.51,10,({201, 129, 0}{210.5, 124.5, 0})
37.17,15,({201, 129, 0}{188.5, 164, 0})
38.4,13,({201, 129, 0}{195.5, 167, 0})
7.62,13,({188.5, 164, 0}{195.5, 167, 0})
37.17,14,({188.5, 164, 0}{201, 129, 0})
39.5,20,({188.5, 164, 0}{149, 164, 0})
39.6,12,({188.5, 164, 0}{205, 128, 0})
43.57,8,({188.5, 164, 0}{225.5, 187, 0})
42.54,29,({366.5, 203.5, 0}{407, 216.5, 0})
44.53,23,({366.5, 203.5, 0}{376, 247, 0})
47.79,9,({366.5, 203.5, 0}{331, 171.5, 0})
48.3,28,({366.5, 203.5, 0}{388.5, 246.5, 0})
54.23,4,({366.5, 203.5, 0}{315, 186.5, 0})
58.36,8,({215.5, 244.5, 0}{225.5, 187, 0})
80.04,13,({215.5, 244.5, 0}{195.5, 167, 0})
84.91,15,({215.5, 244.5, 0}{188.5, 164, 0})
97.87,18,({215.5, 244.5, 0}{312.5, 257.5, 0})
98.25,3,({215.5, 244.5, 0}{301.5, 197, 0})
1.58,19,({312.5, 257.5, 0}{314, 258, 0})
39.82,27,({312.5, 257.5, 0}{337.5, 288.5, 0})
42.61,30,({312.5, 257.5, 0}{337.5, 292, 0})
57.92,6,({312.5, 257.5, 0}{305.5, 200, 0})
58.92,5,({312.5, 257.5, 0}{305.5, 199, 0})
1.58,18,({314, 258, 0}{312.5, 257.5, 0})
38.5,27,({314, 258, 0}{337.5, 288.5, 0})
41.33,30,({314, 258, 0}{337.5, 292, 0})
58.62,6,({314, 258, 0}{305.5, 200, 0})
59.61,5,({314, 258, 0}{305.5, 199, 0})
13.76,26,({149, 164, 0}{136, 168.5, 0})
17.41,25,({149, 164, 0}{138, 150.5, 0})
39.5,15,({149, 164, 0}{188.5, 164, 0})
46.6,13,({149, 164, 0}{195.5, 167, 0})
62.68,14,({149, 164, 0}{201, 129, 0})
14.21,22,({348, 59, 0}{337, 50, 0})
77.54,7,({348, 59, 0}{318, 130.5, 0})
93.41,24,({348, 59, 0}{405, 133, 0})
101.83,1,({348, 59, 0}{315.5, 155.5, 0})
113.78,9,({348, 59, 0}{331, 171.5, 0})
14.21,21,({337, 50, 0}{348, 59, 0})
82.71,7,({337, 50, 0}{318, 130.5, 0})
107.3,24,({337, 50, 0}{405, 133, 0})
107.67,1,({337, 50, 0}{315.5, 155.5, 0})
121.65,9,({337, 50, 0}{331, 171.5, 0})
12.51,28,({376, 247, 0}{388.5, 246.5, 0})
43.49,29,({376, 247, 0}{407, 216.5, 0})
44.53,16,({376, 247, 0}{366.5, 203.5, 0})
56.61,27,({376, 247, 0}{337.5, 288.5, 0})
59.22,30,({376, 247, 0}{337.5, 292, 0})
80.33,16,({405, 133, 0}{366.5, 203.5, 0})
83.42,9,({405, 133, 0}{331, 171.5, 0})
83.52,29,({405, 133, 0}{407, 216.5, 0})
87.04,7,({405, 133, 0}{318, 130.5, 0})
92.28,1,({405, 133, 0}{315.5, 155.5, 0})
17.41,20,({138, 150.5, 0}{149, 164, 0})
18.11,26,({138, 150.5, 0}{136, 168.5, 0})
52.27,15,({138, 150.5, 0}{188.5, 164, 0})
59.82,13,({138, 150.5, 0}{195.5, 167, 0})
66.57,14,({138, 150.5, 0}{201, 129, 0})
13.76,20,({136, 168.5, 0}{149, 164, 0})
18.11,25,({136, 168.5, 0}{138, 150.5, 0})
52.69,15,({136, 168.5, 0}{188.5, 164, 0})
59.52,13,({136, 168.5, 0}{195.5, 167, 0})
76.06,14,({136, 168.5, 0}{201, 129, 0})
3.5,30,({337.5, 288.5, 0}{337.5, 292, 0})
38.5,19,({337.5, 288.5, 0}{314, 258, 0})
39.82,18,({337.5, 288.5, 0}{312.5, 257.5, 0})
56.61,23,({337.5, 288.5, 0}{376, 247, 0})
66.07,28,({337.5, 288.5, 0}{388.5, 246.5, 0})
12.51,23,({388.5, 246.5, 0}{376, 247, 0})
35.25,29,({388.5, 246.5, 0}{407, 216.5, 0})
48.3,16,({388.5, 246.5, 0}{366.5, 203.5, 0})
66.07,27,({388.5, 246.5, 0}{337.5, 288.5, 0})
68.35,30,({388.5, 246.5, 0}{337.5, 292, 0})
35.25,28,({407, 216.5, 0}{388.5, 246.5, 0})
42.54,16,({407, 216.5, 0}{366.5, 203.5, 0})
43.49,23,({407, 216.5, 0}{376, 247, 0})
83.52,24,({407, 216.5, 0}{405, 133, 0})
88.32,9,({407, 216.5, 0}{331, 171.5, 0})
3.5,27,({337.5, 292, 0}{337.5, 288.5, 0})
41.33,19,({337.5, 292, 0}{314, 258, 0})
42.61,18,({337.5, 292, 0}{312.5, 257.5, 0})
59.22,23,({337.5, 292, 0}{376, 247, 0})
68.35,28,({337.5, 292, 0}{388.5, 246.5, 0})
8.02,2,({280.5, 178, 0}{272.5, 178.5, 0})
28.64,1,({280.5, 178, 0}{301, 198, 0})
33.68,4,({280.5, 178, 0}{258.5, 152.5, 0})
38.12,3,({280.5, 178, 0}{291.5, 214.5, 0})
49.38,7,({280.5, 178, 0}{233, 164.5, 0})
19.04,3,({301, 198, 0}{291.5, 214.5, 0})
28.64,0,({301, 198, 0}{280.5, 178, 0})
34.53,2,({301, 198, 0}{272.5, 178.5, 0})
62.26,4,({301, 198, 0}{258.5, 152.5, 0})
67.6,5,({301, 198, 0}{341, 143.5, 0})
8.02,0,({272.5, 178.5, 0}{280.5, 178, 0})
29.53,4,({272.5, 178.5, 0}{258.5, 152.5, 0})
34.53,1,({272.5, 178.5, 0}{301, 198, 0})
40.71,3,({272.5, 178.5, 0}{291.5, 214.5, 0})
41.91,7,({272.5, 178.5, 0}{233, 164.5, 0})
19.04,1,({291.5, 214.5, 0}{301, 198, 0})
38.12,0,({291.5, 214.5, 0}{280.5, 178, 0})
40.71,2,({291.5, 214.5, 0}{272.5, 178.5, 0})
70.24,4,({291.5, 214.5, 0}{258.5, 152.5, 0})
73.16,10,({291.5, 214.5, 0}{223.5, 187.5, 0})
28.18,7,({258.5, 152.5, 0}{233, 164.5, 0})
29.53,2,({258.5, 152.5, 0}{272.5, 178.5, 0})
33.68,0,({258.5, 152.5, 0}{280.5, 178, 0})
35.36,11,({258.5, 152.5, 0}{223.5, 147.5, 0})
35.78,12,({258.5, 152.5, 0}{223, 148, 0})
9.71,6,({341, 143.5, 0}{350.5, 145.5, 0})
64.86,17,({341, 143.5, 0}{405, 133, 0})
67.6,1,({341, 143.5, 0}{301, 198, 0})
68.65,9,({341, 143.5, 0}{371.5, 205, 0})
69.33,8,({341, 143.5, 0}{371, 206, 0})
9.71,5,({350.5, 145.5, 0}{341, 143.5, 0})
55.92,17,({350.5, 145.5, 0}{405, 133, 0})
63.1,9,({350.5, 145.5, 0}{371.5, 205, 0})
63.88,8,({350.5, 145.5, 0}{371, 206, 0})
66.19,18,({350.5, 145.5, 0}{415.5, 158, 0})
19.29,12,({233, 164.5, 0}{223, 148, 0})
19.47,11,({233, 164.5, 0}{223.5, 147.5, 0})
24.88,10,({233, 164.5, 0}{223.5, 187.5, 0})
28.18,4,({233, 164.5, 0}{258.5, 152.5, 0})
35.02,13,({233, 164.5, 0}{209, 139, 0})
1.12,9,({371, 206, 0}{371.5, 205, 0})
40.03,14,({371, 206, 0}{372.5, 246, 0})
42.81,19,({371, 206, 0}{412.5, 216.5, 0})
45.46,22,({371, 206, 0}{410.5, 228.5, 0})
53.65,27,({371, 206, 0}{405, 247.5, 0})
1.12,8,({371.5, 205, 0}{371, 206, 0})
41.01,14,({371.5, 205, 0}{372.5, 246, 0})
42.58,19,({371.5, 205, 0}{412.5, 216.5, 0})
45.53,22,({371.5, 205, 0}{410.5, 228.5, 0})
54.12,27,({371.5, 205, 0}{405, 247.5, 0})
24.88,7,({223.5, 187.5, 0}{233, 164.5, 0})
39.5,12,({223.5, 187.5, 0}{223, 148, 0})
40,11,({223.5, 187.5, 0}{223.5, 147.5, 0})
42.22,21,({223.5, 187.5, 0}{183.5, 201, 0})
42.22,20,({223.5, 187.5, 0}{183.5, 201, 0})
0.71,12,({223.5, 147.5, 0}{223, 148, 0})
16.81,13,({223.5, 147.5, 0}{209, 139, 0})
19.47,7,({223.5, 147.5, 0}{233, 164.5, 0})
22.14,15,({223.5, 147.5, 0}{201.5, 145, 0})
35.36,4,({223.5, 147.5, 0}{258.5, 152.5, 0})
0.71,11,({223, 148, 0}{223.5, 147.5, 0})
16.64,13,({223, 148, 0}{209, 139, 0})
19.29,7,({223, 148, 0}{233, 164.5, 0})
21.71,15,({223, 148, 0}{201.5, 145, 0})
35.78,4,({223, 148, 0}{258.5, 152.5, 0})
9.6,15,({209, 139, 0}{201.5, 145, 0})
16.64,12,({209, 139, 0}{223, 148, 0})
16.81,11,({209, 139, 0}{223.5, 147.5, 0})
35.02,7,({209, 139, 0}{233, 164.5, 0})
50.62,10,({209, 139, 0}{223.5, 187.5, 0})
32.53,27,({372.5, 246, 0}{405, 247.5, 0})
40.03,8,({372.5, 246, 0}{371, 206, 0})
41.01,9,({372.5, 246, 0}{371.5, 205, 0})
41.84,22,({372.5, 246, 0}{410.5, 228.5, 0})
47.01,23,({372.5, 246, 0}{349.5, 287, 0})
9.6,13,({201.5, 145, 0}{209, 139, 0})
21.71,12,({201.5, 145, 0}{223, 148, 0})
22.14,11,({201.5, 145, 0}{223.5, 147.5, 0})
37.05,7,({201.5, 145, 0}{233, 164.5, 0})
47.86,10,({201.5, 145, 0}{223.5, 187.5, 0})
44.32,30,({215.5, 244.5, 0}{233.5, 285, 0})
54,21,({215.5, 244.5, 0}{183.5, 201, 0})
54,20,({215.5, 244.5, 0}{183.5, 201, 0})
57.56,10,({215.5, 244.5, 0}{223.5, 187.5, 0})
81.71,3,({215.5, 244.5, 0}{291.5, 214.5, 0})
20.5,31,({405, 133, 0}{425.5, 133, 0})
27.12,18,({405, 133, 0}{415.5, 158, 0})
55.92,6,({405, 133, 0}{350.5, 145.5, 0})
64.86,5,({405, 133, 0}{341, 143.5, 0})
79.41,9,({405, 133, 0}{371.5, 205, 0})
26.93,31,({415.5, 158, 0}{425.5, 133, 0})
27.12,17,({415.5, 158, 0}{405, 133, 0})
58.58,19,({415.5, 158, 0}{412.5, 216.5, 0})
64.38,9,({415.5, 158, 0}{371.5, 205, 0})
65.45,8,({415.5, 158, 0}{371, 206, 0})
12.17,22,({412.5, 216.5, 0}{410.5, 228.5, 0})
31.89,27,({412.5, 216.5, 0}{405, 247.5, 0})
42.58,9,({412.5, 216.5, 0}{371.5, 205, 0})
42.81,8,({412.5, 216.5, 0}{371, 206, 0})
49.7,14,({412.5, 216.5, 0}{372.5, 246, 0})
0,21,({183.5, 201, 0}{183.5, 201, 0})
42.22,10,({183.5, 201, 0}{223.5, 187.5, 0})
54,16,({183.5, 201, 0}{215.5, 244.5, 0})
58.82,15,({183.5, 201, 0}{201.5, 145, 0})
61.5,7,({183.5, 201, 0}{233, 164.5, 0})
0,20,({183.5, 201, 0}{183.5, 201, 0})
42.22,10,({183.5, 201, 0}{223.5, 187.5, 0})
54,16,({183.5, 201, 0}{215.5, 244.5, 0})
58.82,15,({183.5, 201, 0}{201.5, 145, 0})
61.5,7,({183.5, 201, 0}{233, 164.5, 0})
12.17,19,({410.5, 228.5, 0}{412.5, 216.5, 0})
19.78,27,({410.5, 228.5, 0}{405, 247.5, 0})
41.84,14,({410.5, 228.5, 0}{372.5, 246, 0})
45.46,8,({410.5, 228.5, 0}{371, 206, 0})
45.53,9,({410.5, 228.5, 0}{371.5, 205, 0})
6.95,24,({349.5, 287, 0}{343.5, 290.5, 0})
7.02,28,({349.5, 287, 0}{350, 294, 0})
47.01,14,({349.5, 287, 0}{372.5, 246, 0})
68.12,27,({349.5, 287, 0}{405, 247.5, 0})
83.8,8,({349.5, 287, 0}{371, 206, 0})
6.95,23,({343.5, 290.5, 0}{349.5, 287, 0})
7.38,28,({343.5, 290.5, 0}{350, 294, 0})
53.12,14,({343.5, 290.5, 0}{372.5, 246, 0})
75.04,27,({343.5, 290.5, 0}{405, 247.5, 0})
88.86,8,({343.5, 290.5, 0}{371, 206, 0})
4.95,26,({352.5, 59.5, 0}{349, 56, 0})
15.24,29,({352.5, 59.5, 0}{341, 49.5, 0})
84.78,5,({352.5, 59.5, 0}{341, 143.5, 0})
86.02,6,({352.5, 59.5, 0}{350.5, 145.5, 0})
90.32,17,({352.5, 59.5, 0}{405, 133, 0})
4.95,25,({349, 56, 0}{352.5, 59.5, 0})
10.31,29,({349, 56, 0}{341, 49.5, 0})
87.86,5,({349, 56, 0}{341, 143.5, 0})
89.51,6,({349, 56, 0}{350.5, 145.5, 0})
95.21,17,({349, 56, 0}{405, 133, 0})
19.78,22,({405, 247.5, 0}{410.5, 228.5, 0})
31.89,19,({405, 247.5, 0}{412.5, 216.5, 0})
32.53,14,({405, 247.5, 0}{372.5, 246, 0})
53.65,8,({405, 247.5, 0}{371, 206, 0})
54.12,9,({405, 247.5, 0}{371.5, 205, 0})
7.02,23,({350, 294, 0}{349.5, 287, 0})
7.38,24,({350, 294, 0}{343.5, 290.5, 0})
53.01,14,({350, 294, 0}{372.5, 246, 0})
72.02,27,({350, 294, 0}{405, 247.5, 0})
89.17,22,({350, 294, 0}{410.5, 228.5, 0})
10.31,26,({341, 49.5, 0}{349, 56, 0})
15.24,25,({341, 49.5, 0}{352.5, 59.5, 0})
94,5,({341, 49.5, 0}{341, 143.5, 0})
96.47,6,({341, 49.5, 0}{350.5, 145.5, 0})
105.21,17,({341, 49.5, 0}{405, 133, 0})
44.32,16,({233.5, 285, 0}{215.5, 244.5, 0})
91.29,3,({233.5, 285, 0}{291.5, 214.5, 0})
97.75,21,({233.5, 285, 0}{183.5, 201, 0})
97.75,20,({233.5, 285, 0}{183.5, 201, 0})
98.01,10,({233.5, 285, 0}{223.5, 187.5, 0})
20.5,17,({425.5, 133, 0}{405, 133, 0})
26.93,18,({425.5, 133, 0}{415.5, 158, 0})
76.03,6,({425.5, 133, 0}{350.5, 145.5, 0})
84.51,19,({425.5, 133, 0}{412.5, 216.5, 0})
85.15,5,({425.5, 133, 0}{341, 143.5, 0})
15.44,6,({327, 161, 0}{333.5, 147, 0})
34.5,2,({327, 161, 0}{292.5, 161.5, 0})
35.36,15,({327, 161, 0}{358, 144, 0})
35.36,14,({327, 161, 0}{358, 144, 0})
39.92,1,({327, 161, 0}{290, 176, 0})
14.71,2,({290, 176, 0}{292.5, 161.5, 0})
15.07,9,({290, 176, 0}{275, 177.5, 0})
16.28,5,({290, 176, 0}{279, 188, 0})
21.27,4,({290, 176, 0}{279.5, 194.5, 0})
22.67,7,({290, 176, 0}{275, 193, 0})
14.71,1,({292.5, 161.5, 0}{290, 176, 0})
21.51,17,({292.5, 161.5, 0}{280, 144, 0})
21.66,16,({292.5, 161.5, 0}{285.5, 141, 0})
23.71,9,({292.5, 161.5, 0}{275, 177.5, 0})
29.74,5,({292.5, 161.5, 0}{279, 188, 0})
6.1,8,({337.5, 225.5, 0}{342.5, 229, 0})
27,13,({337.5, 225.5, 0}{364.5, 225.5, 0})
28.71,18,({337.5, 225.5, 0}{366, 229, 0})
30.15,19,({337.5, 225.5, 0}{367.5, 228.5, 0})
42.03,10,({337.5, 225.5, 0}{372, 201.5, 0})
4.74,7,({279.5, 194.5, 0}{275, 193, 0})
6.52,5,({279.5, 194.5, 0}{279, 188, 0})
13.65,11,({279.5, 194.5, 0}{267.5, 201, 0})
15.7,12,({279.5, 194.5, 0}{264, 192, 0})
17.59,9,({279.5, 194.5, 0}{275, 177.5, 0})
6.4,7,({279, 188, 0}{275, 193, 0})
6.52,4,({279, 188, 0}{279.5, 194.5, 0})
11.24,9,({279, 188, 0}{275, 177.5, 0})
15.52,12,({279, 188, 0}{264, 192, 0})
16.28,1,({279, 188, 0}{290, 176, 0})
15.44,0,({333.5, 147, 0}{327, 161, 0})
24.68,15,({333.5, 147, 0}{358, 144, 0})
24.68,14,({333.5, 147, 0}{358, 144, 0})
43.49,2,({333.5, 147, 0}{292.5, 161.5, 0})
48.37,16,({333.5, 147, 0}{285.5, 141, 0})
4.74,4,({275, 193, 0}{279.5, 194.5, 0})
6.4,5,({275, 193, 0}{279, 188, 0})
10.97,11,({275, 193, 0}{267.5, 201, 0})
11.05,12,({275, 193, 0}{264, 192, 0})
15.5,9,({275, 193, 0}{275, 177.5, 0})
6.1,3,({342.5, 229, 0}{337.5, 225.5, 0})
22.28,13,({342.5, 229, 0}{364.5, 225.5, 0})
23.5,18,({342.5, 229, 0}{366, 229, 0})
25,19,({342.5, 229, 0}{367.5, 228.5, 0})
40.33,10,({342.5, 229, 0}{372, 201.5, 0})
11.24,5,({275, 177.5, 0}{279, 188, 0})
15.07,1,({275, 177.5, 0}{290, 176, 0})
15.5,7,({275, 177.5, 0}{275, 193, 0})
17.59,4,({275, 177.5, 0}{279.5, 194.5, 0})
17.68,20,({275, 177.5, 0}{257.5, 175, 0})
25.14,13,({372, 201.5, 0}{364.5, 225.5, 0})
27.37,19,({372, 201.5, 0}{367.5, 228.5, 0})
28.15,18,({372, 201.5, 0}{366, 229, 0})
40.33,8,({372, 201.5, 0}{342.5, 229, 0})
42.03,3,({372, 201.5, 0}{337.5, 225.5, 0})
9.66,12,({267.5, 201, 0}{264, 192, 0})
10.97,7,({267.5, 201, 0}{275, 193, 0})
13.65,4,({267.5, 201, 0}{279.5, 194.5, 0})
17.36,5,({267.5, 201, 0}{279, 188, 0})
24.67,9,({267.5, 201, 0}{275, 177.5, 0})
9.66,11,({264, 192, 0}{267.5, 201, 0})
11.05,7,({264, 192, 0}{275, 193, 0})
15.52,5,({264, 192, 0}{279, 188, 0})
15.7,4,({264, 192, 0}{279.5, 194.5, 0})
18.2,9,({264, 192, 0}{275, 177.5, 0})
3.81,18,({364.5, 225.5, 0}{366, 229, 0})
4.24,19,({364.5, 225.5, 0}{367.5, 228.5, 0})
22.28,8,({364.5, 225.5, 0}{342.5, 229, 0})
25.14,10,({364.5, 225.5, 0}{372, 201.5, 0})
27,3,({364.5, 225.5, 0}{337.5, 225.5, 0})
0,15,({358, 144, 0}{358, 144, 0})
24.38,28,({358, 144, 0}{381.5, 137.5, 0})
24.68,6,({358, 144, 0}{333.5, 147, 0})
25.48,29,({358, 144, 0}{382.5, 137, 0})
35.36,0,({358, 144, 0}{327, 161, 0})
0,14,({358, 144, 0}{358, 144, 0})
24.38,28,({358, 144, 0}{381.5, 137.5, 0})
24.68,6,({358, 144, 0}{333.5, 147, 0})
25.48,29,({358, 144, 0}{382.5, 137, 0})
35.36,0,({358, 144, 0}{327, 161, 0})
6.26,17,({285.5, 141, 0}{280, 144, 0})
17.9,24,({285.5, 141, 0}{271, 130.5, 0})
21.66,2,({285.5, 141, 0}{292.5, 161.5, 0})
34.03,31,({285.5, 141, 0}{251.5, 139.5, 0})
35.29,1,({285.5, 141, 0}{290, 176, 0})
6.26,16,({280, 144, 0}{285.5, 141, 0})
16.22,24,({280, 144, 0}{271, 130.5, 0})
21.51,2,({280, 144, 0}{292.5, 161.5, 0})
28.85,31,({280, 144, 0}{251.5, 139.5, 0})
30.59,27,({280, 144, 0}{250, 150, 0})
1.58,19,({366, 229, 0}{367.5, 228.5, 0})
3.81,13,({366, 229, 0}{364.5, 225.5, 0})
23.5,8,({366, 229, 0}{342.5, 229, 0})
28.15,10,({366, 229, 0}{372, 201.5, 0})
28.71,3,({366, 229, 0}{337.5, 225.5, 0})
1.58,18,({367.5, 228.5, 0}{366, 229, 0})
4.24,13,({367.5, 228.5, 0}{364.5, 225.5, 0})
25,8,({367.5, 228.5, 0}{342.5, 229, 0})
27.37,10,({367.5, 228.5, 0}{372, 201.5, 0})
30.15,3,({367.5, 228.5, 0}{337.5, 225.5, 0})
5.5,21,({257.5, 175, 0}{257.5, 169.5, 0})
9,23,({257.5, 175, 0}{248.5, 175, 0})
17.68,9,({257.5, 175, 0}{275, 177.5, 0})
18.2,12,({257.5, 175, 0}{264, 192, 0})
19.53,30,({257.5, 175, 0}{238, 176, 0})
5.5,20,({257.5, 169.5, 0}{257.5, 175, 0})
10.55,23,({257.5, 169.5, 0}{248.5, 175, 0})
19.24,9,({257.5, 169.5, 0}{275, 177.5, 0})
20.55,30,({257.5, 169.5, 0}{238, 176, 0})
20.89,27,({257.5, 169.5, 0}{250, 150, 0})
16.62,25,({278, 247.5, 0}{289.5, 259.5, 0})
16.65,26,({278, 247.5, 0}{289, 260, 0})
31.29,47,({278, 247.5, 0}{271, 278, 0})
35.11,34,({278, 247.5, 0}{293.5, 279, 0})
36.96,53,({278, 247.5, 0}{259.5, 279.5, 0})
9,20,({248.5, 175, 0}{257.5, 175, 0})
10.55,21,({248.5, 175, 0}{257.5, 169.5, 0})
10.55,30,({248.5, 175, 0}{238, 176, 0})
21.02,35,({248.5, 175, 0}{227.5, 174, 0})
23.01,12,({248.5, 175, 0}{264, 192, 0})
16.22,17,({271, 130.5, 0}{280, 144, 0})
17.9,16,({271, 130.5, 0}{285.5, 141, 0})
21.48,31,({271, 130.5, 0}{251.5, 139.5, 0})
28.66,27,({271, 130.5, 0}{250, 150, 0})
37.73,2,({271, 130.5, 0}{292.5, 161.5, 0})
0.71,26,({289.5, 259.5, 0}{289, 260, 0})
16.62,22,({289.5, 259.5, 0}{278, 247.5, 0})
19.91,34,({289.5, 259.5, 0}{293.5, 279, 0})
26.16,47,({289.5, 259.5, 0}{271, 278, 0})
35.92,56,({289.5, 259.5, 0}{284, 295, 0})
0.71,25,({289, 260, 0}{289.5, 259.5, 0})
16.65,22,({289, 260, 0}{278, 247.5, 0})
19.53,34,({289, 260, 0}{293.5, 279, 0})
25.46,47,({289, 260, 0}{271, 278, 0})
35.36,56,({289, 260, 0}{284, 295, 0})
10.61,31,({250, 150, 0}{251.5, 139.5, 0})
20.89,21,({250, 150, 0}{257.5, 169.5, 0})
21.51,38,({250, 150, 0}{229.5, 156.5, 0})
22.61,39,({250, 150, 0}{228.5, 157, 0})
25.04,23,({250, 150, 0}{248.5, 175, 0})
1.12,29,({381.5, 137.5, 0}{382.5, 137, 0})
24.38,15,({381.5, 137.5, 0}{358, 144, 0})
