time points - x,y,z
{-76.965699, 65.9307, 9.024588}
{-69.156413, 65.167301, 9.751979}
{-60.657577, 65.104297, 10.524557}
{-51.5311, 64.87302, 11.303058}
{-42.091689, 64.785719, 12.077831}
{-32.341255, 64.803513, 12.849119}
{-22.153838, 64.636003, 13.619341}
{-10.793467, 64.332153, 14.396336}
{5.249335, 63.943336, 15.14609}
{25.882155, 63.725948, 15.424514}
{45.593186, 63.794714, 15.034474}
{59.910958, 64.164503, 14.251506}
{70.12286, 64.486143, 13.468882}
{79.037644, 64.647193, 12.690152}
{86.903699, 64.62204, 11.913679}
{93.552089, 64.572447, 11.130755}
{98.231415, 64.644604, 10.366605}
{-98.022837, 65.825895, 7.250736}
{-93.181308, 65.175771, 7.958096}
{-86.74339, 65.019199, 8.634741}
{-79.019761, 65.008525, 9.402128}
{-70.394751, 64.808955, 10.180372}
{-61.356406, 64.58572, 10.942407}
{-51.877601, 64.495901, 11.703177}
{-42.074727, 64.313129, 12.469328}
{-31.967624, 63.980544, 13.228793}
{-21.133862, 63.643133, 13.986176}
{-7.619958, 63.010422, 14.732058}
{11.187921, 62.424043, 15.243355}
{31.966764, 62.406712, 15.127104}
{48.740185, 62.899725, 14.498539}
{60.322861, 63.531913, 13.75218}
{70.065951, 63.946355, 12.954786}
{78.910352, 64.221703, 12.189013}
{86.835353, 64.389061, 11.420824}
{93.481444, 64.498913, 10.652778}
{98.209594, 64.57724, 9.893147}
{-98.224133, 64.994635, 7.554237}
{-93.47624, 64.825488, 8.324747}
{-86.929338, 64.642713, 9.088664}
{-79.110416, 64.591283, 9.855616}
{-70.482577, 64.531064, 10.623508}
{-61.297927, 64.41464, 11.39207}
{-51.728521, 64.220542, 12.157822}
{-41.80075, 63.931568, 12.916018}
{-31.358337, 63.460854, 13.667262}
{-19.405847, 62.658333, 14.408407}
{-2.578512, 61.70951, 15.069277}
{18.106544, 61.330606, 15.215022}
{36.700199, 61.860128, 14.739313}
{50.144454, 62.875479, 14.006987}
{60.639512, 63.608932, 13.250865}
{70.152952, 63.99364, 12.489599}
{78.935676, 64.217049, 11.724686}
{86.841488, 64.366879, 10.956851}
{93.481975, 64.469883, 10.189305}
{98.209348, 64.546103, 9.429883}
{-98.224743, 64.649644, 8.024227}
{-93.539349, 64.593833, 8.786736}
{-86.958666, 64.530586, 9.558932}
{-79.139698, 64.445651, 10.332228}
{-70.499459, 64.331645, 11.102536}
{-61.290729, 64.175104, 11.869477}
{-51.632782, 63.941057, 12.633902}
{-41.484307, 63.548435, 13.393441}
{-30.347175, 62.838221, 14.144043}
{-15.77763, 61.91437, 14.891275}
{3.680652, 61.345067, 15.288279}
{23.838461, 61.486706, 15.015155}
{39.496361, 62.351103, 14.32182}
{50.912356, 63.271056, 13.569757}
{60.961091, 63.780448, 12.807791}
{70.330861, 64.073369, 12.04097}
{79.04975, 64.259053, 11.270784}
{86.912118, 64.386218, 10.498781}
{93.518604, 64.47705, 9.727663}
{98.220144, 64.545938, 8.966369}
{-98.208355, 64.578475, 8.488686}
{-93.479527, 64.52112, 9.247554}
{-86.846781, 64.448356, 10.013856}
{-78.970471, 64.350711, 10.780702}
{-70.263242, 64.211806, 11.546086}
{-60.961592, 64.003651, 12.30932}
{-51.139125, 63.663657, 13.070024}
{-40.574095, 63.053576, 13.826824}
{-27.908851, 62.09793, 14.568444}
{-10.369549, 61.48451, 15.161078}
{10.369549, 61.48451, 15.161078}
{27.908851, 62.09793, 14.568444}
{40.574095, 63.053576, 13.826824}
{51.139125, 63.663657, 13.070024}
{60.961592, 64.003651, 12.30932}
{70.263242, 64.211806, 11.546086}
{78.970471, 64.350711, 10.780702}
{86.846781, 64.448356, 10.013856}
{93.479527, 64.52112, 9.247554}
{98.208355, 64.578475, 8.488686}
{-98.220144, 64.545938, 8.966369}
{-93.518604, 64.47705, 9.727663}
{-86.912118, 64.386218, 10.498781}
{-79.04975, 64.259053, 11.270784}
{-70.330861, 64.073369, 12.04097}
{-60.961091, 63.780448, 12.807791}
{-50.912356, 63.271056, 13.569757}
{-39.496361, 62.351103, 14.32182}
{-23.838461, 61.486706, 15.015155}
{-3.680652, 61.345067, 15.288279}
{15.77763, 61.91437, 14.891275}
{30.347175, 62.838221, 14.144043}
{41.484307, 63.548435, 13.393441}
{51.632782, 63.941057, 12.633902}
{61.290729, 64.175104, 11.869477}
{70.499459, 64.331645, 11.102536}
{79.139698, 64.445651, 10.332228}
{86.958666, 64.530586, 9.558932}
{93.539349, 64.593833, 8.786736}
{98.224743, 64.649644, 8.024227}
{-98.209348, 64.546103, 9.429883}
{-93.481975, 64.469883, 10.189305}
{-86.841488, 64.366879, 10.956851}
{-78.935676, 64.217049, 11.724686}
{-70.152952, 63.99364, 12.489599}
{-60.639512, 63.608932, 13.250865}
{-50.144454, 62.875479, 14.006987}
{-36.700199, 61.860128, 14.739313}
{-18.106544, 61.330606, 15.215022}
{2.578512, 61.70951, 15.069277}
{19.405847, 62.658333, 14.408407}
{31.358337, 63.460854, 13.667262}
{41.80075, 63.931568, 12.916018}
{51.728521, 64.220542, 12.157822}
{61.297927, 64.41464, 11.39207}
{70.482577, 64.531064, 10.623508}
{79.110416, 64.591283, 9.855616}
{86.929338, 64.642713, 9.088664}
{93.47624, 64.825488, 8.324747}
{98.224133, 64.994635, 7.554237}
{-98.209594, 64.57724, 9.893147}
{-93.481444, 64.498913, 10.652778}
{-86.835353, 64.389061, 11.420824}
{-78.910352, 64.221703, 12.189013}
{-70.065951, 63.946355, 12.954786}
{-60.322861, 63.531913, 13.75218}
{-48.740185, 62.899725, 14.498539}
{-31.966764, 62.406712, 15.127104}
{-11.187921, 62.424043, 15.243355}
{7.619958, 63.010422, 14.732058}
{21.133862, 63.643133, 13.986176}
{31.967624, 63.980544, 13.228793}
{42.074727, 64.313129, 12.469328}
{51.877601, 64.495901, 11.703177}
{61.356406, 64.58572, 10.942407}
{70.394751, 64.808955, 10.180372}
{79.019761, 65.008525, 9.402128}
{86.74339, 65.019199, 8.634741}
{93.181308, 65.175771, 7.958096}
{98.022837, 65.825895, 7.250736}
{-98.231415, 64.644604, 10.366605}
{-93.552089, 64.572447, 11.130755}
{-86.903699, 64.62204, 11.913679}
{-79.037644, 64.647193, 12.690152}
{-70.12286, 64.486143, 13.468882}
{-59.910958, 64.164503, 14.251506}
{-45.593186, 63.794714, 15.034474}
{-25.882155, 63.725948, 15.424514}
{-5.249335, 63.943336, 15.14609}
{10.793467, 64.332153, 14.396336}
{22.153838, 64.636003, 13.619341}
{32.341255, 64.803513, 12.849119}
{42.091689, 64.785719, 12.077831}
{51.5311, 64.87302, 11.303058}
{60.657577, 65.104297, 10.524557}
{69.156413, 65.167301, 9.751979}
{76.965699, 65.9307, 9.024588}
{85.01871, 67.158478, 8.327555}
{92.309346, 67.855149, 7.628051}
{97.867724, 68.507872, 6.925721}
{-98.216411, 65.350381, 10.790646}
{-93.45021, 65.259216, 11.559638}
{-86.825164, 65.170123, 12.328177}
{-78.807527, 65.22619, 13.101794}
{-69.592738, 65.326517, 13.875719}
{-57.881323, 65.496715, 14.651829}
{-40.344917, 65.606841, 15.267661}
{-19.464124, 65.693487, 15.286904}
{-1.250069, 65.672812, 14.689208}
{11.393962, 65.477494, 13.916815}
{21.716323, 65.373754, 13.145964}
{31.425295, 65.341259, 12.379138}
{40.593271, 65.5186, 11.659809}
{49.225956, 66.113332, 10.89804}
{57.516781, 66.891863, 10.113343}
{65.718921, 67.694462, 9.441078}
{74.517443, 68.673032, 8.799282}
{83.466947, 69.619213, 8.149134}
{91.543441, 70.220857, 7.574421}
{97.648553, 70.285933, 6.960819}
{-98.204369, 65.602571, 11.210964}
{-93.452406, 65.755553, 11.972436}
{-86.710873, 65.99731, 12.744411}
{-78.482898, 66.42896, 13.516718}
{-68.523057, 67.265383, 14.286081}
{-53.954997, 67.955616, 15.028811}
{-34.459824, 68.08312, 15.340949}
{-14.803217, 67.934503, 15.000669}
{0.198891, 67.229157, 14.256044}
{11.085791, 66.452098, 13.492423}
{20.811902, 66.076043, 12.722285}
{29.818725, 66.076933, 11.978826}
{38.091451, 66.641227, 11.225952}
{45.969734, 67.602637, 10.494124}
{53.969297, 68.792742, 9.875054}
{63.540007, 70.245036, 9.283006}
{73.455819, 71.30765, 8.735999}
{83.09762, 71.558905, 8.197088}
{91.497617, 71.292972, 7.596417}
{97.634752, 70.861044, 6.971911}
{-98.148313, 65.956268, 11.562323}
{-93.244542, 66.232299, 12.315231}
{-86.217584, 66.681497, 13.072415}
{-77.451168, 67.711037, 13.813581}
{-65.770049, 69.336644, 14.530522}
{-49.534648, 70.594105, 15.061419}
{-29.760034, 70.464264, 15.045623}
{-12.643921, 69.192665, 14.472751}
{-0.317401, 67.637598, 13.755102}
{9.78101, 66.713691, 13.017841}
{18.948983, 66.349499, 12.258113}
{26.975682, 66.815918, 11.538538}
{34.646726, 68.111317, 10.832083}
{42.470186, 69.690056, 10.199129}
{52.266785, 71.596751, 9.696356}
{62.677212, 72.64634, 9.262326}
{73.237563, 72.65459, 8.7548}
{82.994623, 72.193599, 8.195246}
{91.42869, 71.534945, 7.596504}
{97.614208, 70.889536, 6.972938}
{-98.10891, 66.944582, 11.92959}
{-93.047475, 67.557041, 12.678396}
{-85.602796, 68.563334, 13.428057}
{-75.735486, 70.255685, 14.148003}
{-62.157699, 72.465144, 14.7749}
{-44.437831, 73.590658, 15.044}
{-26.552173, 72.255404, 14.750646}
{-12.265553, 70.100017, 14.118087}
{-1.061396, 68.523997, 13.401439}
{8.536211, 67.620043, 12.657607}
{16.808936, 67.545217, 11.924328}
{24.153689, 68.437393, 11.200182}
{31.459871, 70.320909, 10.554964}
{41.028925, 72.839718, 10.1332}
{51.669761, 74.125455, 9.771223}
{62.738603, 73.960269, 9.315703}
{73.325055, 73.259789, 8.794358}
{83.093127, 72.4155, 8.221459}
{91.499703, 71.642433, 7.609805}
{97.637872, 70.974342, 6.9762}
{-97.953701, 68.023062, 12.12392}
{-92.425532, 69.017665, 12.835642}
{-84.118135, 70.578419, 13.518869}
{-72.878586, 72.878586, 14.123162}
{-58.42263, 75.403293, 14.527808}
{-41.270722, 75.386452, 14.537244}
{-25.94802, 72.875503, 14.139152}
{-13.242157, 70.606832, 13.541445}
{-2.64063, 69.093228, 12.863302}
{6.464065, 68.191273, 12.145611}
{13.861781, 68.443873, 11.453368}
{20.646772, 70.316133, 10.852677}
{29.58111, 73.446411, 10.422907}
{40.19182, 75.176414, 10.106973}
{51.467721, 75.044843, 9.735266}
{62.546516, 74.152807, 9.276271}
{73.159923, 73.159923, 8.758011}
{82.960799, 72.284343, 8.194265}
{91.41459, 71.528516, 7.595287}
{97.610161, 70.87492, 6.972352}
{-97.794438, 69.487776, 12.355843}
{-91.748709, 70.94668, 13.036803}
{-82.509272, 73.050624, 13.662316}
{-70.255685, 75.735486, 14.148003}
{-55.429817, 77.55165, 14.357096}
{-39.816037, 76.17475, 14.221423}
{-25.909056, 73.471889, 13.784157}
{-14.065999, 71.288284, 13.185569}
{-4.075276, 69.80613, 12.509761}
{4.062288, 69.318719, 11.820724}
{10.829308, 70.31991, 11.206302}
{18.915356, 73.767611, 10.714174}
{28.978364, 76.207306, 10.467477}
{40.16923, 76.442122, 10.189034}
{51.5702, 75.466606, 9.792629}
{62.700278, 74.337877, 9.323357}
{73.316067, 73.316067, 8.795896}
{83.093127, 72.4155, 8.221459}
{91.499703, 71.642433, 7.609805}
{97.637872, 70.974342, 6.9762}
{-97.515813, 71.012815, 12.365082}
{-90.718037, 72.798817, 12.972325}
{-80.561345, 75.092843, 13.484759}
{-67.711037, 77.451168, 13.813581}
{-53.47114, 77.908282, 13.883513}
{-39.528564, 76.089756, 13.665526}
{-26.627409, 73.686897, 13.22516}
{-15.418297, 71.72249, 12.656349}
{-5.986825, 70.323403, 12.017822}
{1.262027, 70.277462, 11.365542}
{8.422043, 73.003809, 10.844782}
{17.684389, 76.415311, 10.645589}
{28.553819, 77.330645, 10.455629}
{40.053083, 76.447395, 10.14531}
{51.454649, 75.290325, 9.748724}
{62.567115, 74.183808, 9.284072}
{73.182034, 73.182034, 8.76374}
{82.979794, 72.303545, 8.19835}
{91.426943, 71.545235, 7.597479}
{97.614208, 70.889536, 6.972938}
{-97.235399, 72.706471, 12.360806}
{-89.744665, 74.682125, 12.899608}
{-78.952671, 76.870729, 13.312344}
{-66.42896, 78.482898, 13.516718}
{-52.954868, 78.181012, 13.502191}
{-39.519132, 76.311942, 13.246108}
{-27.2892, 74.162018, 12.806157}
{-16.654884, 72.351375, 12.251339}
{-8.040375, 71.300658, 11.649916}
{-1.345887, 72.169649, 11.108619}
{7.046318, 76.408912, 10.765214}
{17.081849, 78.22344, 10.695382}
{28.557021, 77.679328, 10.48735}
{40.105568, 76.5624, 10.172876}
{51.523713, 75.391576, 9.775032}
{62.644884, 74.275867, 9.307457}
{73.258142, 73.258142, 8.783264}
{83.044937, 72.369593, 8.212231}
{91.469132, 71.602683, 7.604885}
{97.627994, 70.939717, 6.974902}
{-96.930206, 74.18059, 12.207303}
{-88.802604, 76.099772, 12.666605}
{-77.659936, 77.899394, 12.982866}
{-65.22619, 78.807527, 13.101794}
{-52.448025, 78.145763, 13.028403}
{-39.88351, 76.43621, 12.755716}
{-28.345837, 74.54191, 12.326796}
{-18.523903, 72.923858, 11.793376}
{-11.2511, 72.6014, 11.213147}
{-3.828326, 75.110908, 10.865482}
{6.016287, 78.35647, 10.79055}
{17.018877, 78.540672, 10.696324}
{28.544286, 77.637688, 10.478575}
{40.086037, 76.524939, 10.164101}
{51.498264, 75.358484, 9.766717}
{62.61779, 74.243144, 9.30021}
{73.233514, 73.233514, 8.776979}
{83.023898, 72.348229, 8.207769}
{91.455536, 71.584111, 7.602512}
{97.623557, 70.923501, 6.974276}
{-96.655265, 75.486731, 11.996708}
{-88.036139, 77.216513, 12.38716}
{-76.771954, 78.596939, 12.62798}
{-64.647193, 79.037644, 12.690152}
{-52.337991, 78.247941, 12.586583}
{-40.255946, 76.698209, 12.309991}
{-29.249555, 74.979932, 11.894126}
{-20.235376, 73.442464, 11.38263}
{-13.496638, 74.197273, 10.92713}
{-4.881333, 78.094042, 10.803177}
{5.642336, 79.154522, 10.822295}
{17.031043, 78.632438, 10.713455}
{28.567969, 77.722322, 10.496455}
{40.122437, 76.600919, 10.182056}
{51.54644, 75.430056, 9.783423}
{62.672855, 74.306032, 9.315115}
{73.288445, 73.288445, 8.789156}
{83.069729, 72.39195, 8.216643}
{91.48469, 71.621993, 7.607253}
{97.632993, 70.956515, 6.975532}
{-96.403206, 76.296433, 11.65207}
{-87.41316, 77.740844, 11.978801}
{-76.036501, 78.737074, 12.164465}
{-64.221703, 78.910352, 12.189013}
{-52.445132, 78.134483, 12.069409}
{-40.839472, 76.789217, 11.805976}
{-30.478825, 75.291585, 11.439847}
{-22.695366, 74.523793, 11.016313}
{-14.971387, 76.49277, 10.561354}
{-5.285401, 78.874035, 10.7928}
{5.635969, 78.969957, 10.790908}
{17.008974, 78.45608, 10.680303}
{28.525092, 77.559847, 10.461836}
{40.056427, 76.455275, 10.147228}
{51.459074, 75.297251, 9.750559}
{62.57226, 74.189838, 9.285718}
{73.187266, 73.187266, 8.765092}
{82.984284, 72.308089, 8.199313}
{91.42986, 71.54919, 7.597995}
{97.615163, 70.892992, 6.973076}
{-96.208859, 76.965654, 11.292184}
{-86.978702, 78.165343, 11.572651}
{-75.791055, 78.908812, 11.71871}
{-64.217049, 78.935676, 11.724686}
{-52.618124, 78.222992, 11.596007}
{-41.412928, 77.04066, 11.335603}
{-31.750427, 75.699863, 10.9699}
{-23.900236, 76.280259, 10.638057}
{-15.513316, 78.395424, 10.663062}
{-5.503573, 78.973856, 10.787845}
{5.635843, 78.966069, 10.790237}
{17.008539, 78.452368, 10.679595}
{28.524251, 77.556433, 10.461098}
{40.05513, 76.452219, 10.146484}
{51.457358, 75.294565, 9.749848}
{62.570265, 74.187499, 9.28508}
{73.185238, 73.185238, 8.764568}
{82.982543, 72.306327, 8.19894}
{91.428729, 71.547656, 7.597795}
{97.614793, 70.891652, 6.973023}
{-96.065217, 77.495438, 10.905398}
{-86.687346, 78.50292, 11.153194}
{-75.641128, 79.082866, 11.274091}
{-64.259053, 79.04975, 11.270784}
{-52.860691, 78.415539, 11.143341}
{-42.110015, 77.372981, 10.894806}
{-33.563556, 76.365131, 10.550065}
{-25.91029, 77.067374, 10.517982}
{-16.486559, 78.527991, 10.671756}
{-5.591095, 79.046309, 10.801032}
{5.638395, 79.044823, 10.80375}
{17.017343, 78.527572, 10.693855}
{28.541311, 77.625631, 10.475993}
{40.081444, 76.514147, 10.161497}
{51.492184, 75.348998, 9.764222}
{62.61073, 74.234886, 9.297973}
{73.226351, 73.226351, 8.775145}
{83.017771, 72.342014, 8.206466}
{91.451572, 71.578706, 7.601817}
{97.622263, 70.91878, 6.974092}
{-95.95636, 77.694317, 10.456346}
{-86.48979, 78.54153, 10.678512}
{-75.551214, 79.011347, 10.784913}
{-64.350711, 78.970471, 10.780702}
{-53.289284, 78.437993, 10.678369}
{-43.585835, 77.550572, 10.543083}
{-35.017201, 77.038157, 10.299346}
{-26.388823, 77.55306, 10.309998}
{-16.628488, 78.42594, 10.643311}
{-5.600851, 78.924964, 10.779357}
{5.634423, 78.922336, 10.782662}
{17.003651, 78.410619, 10.671614}
{28.514796, 77.518031, 10.452775}
{40.040563, 76.417861, 10.138105}
{51.43808, 75.264369, 9.741828}
{62.547846, 74.161209, 9.277885}
{73.162421, 73.162421, 8.758659}
{82.962946, 72.286512, 8.194728}
{91.415987, 71.530405, 7.595535}
{97.610619, 70.876572, 6.972418}
{-95.894114, 77.998758, 10.024261}
{-86.392994, 78.747843, 10.233575}
{-75.515863, 79.162672, 10.334138}
{-64.445651, 79.139698, 10.332228}
{-53.676, 78.67405, 10.241094}
{-44.185351, 77.229607, 9.991283}
{-36.364395, 76.643503, 10.104275}
{-27.599585, 77.655811, 10.462981}
{-16.85107, 78.537199, 10.689859}
{-5.623443, 79.046291, 10.803152}
{5.638395, 79.044823, 10.80375}
{17.017343, 78.527572, 10.693855}
{28.541311, 77.625631, 10.475993}
{40.081444, 76.514147, 10.161497}
{51.492184, 75.348998, 9.764222}
{62.61073, 74.234886, 9.297973}
{73.226351, 73.226351, 8.775145}
{83.017771, 72.342014, 8.206466}
{91.451572, 71.578706, 7.601817}
{97.622263, 70.91878, 6.974092}
{-95.85502, 78.04014, 9.552631}
{-86.349016, 78.710566, 9.752894}
{-75.510541, 79.092616, 9.853761}
{-64.591283, 79.110416, 9.855616}
{-54.60101, 78.515983, 9.76129}
{-46.160634, 76.857217, 9.862911}
{-38.016835, 76.531244, 10.110513}
{-28.001705, 77.58607, 10.448392}
{-16.915946, 78.460348, 10.676295}
{-5.627498, 78.967169, 10.789793}
{5.635843, 78.966069, 10.790237}
{17.008539, 78.452368, 10.679595}
{28.524251, 77.556433, 10.461098}
{40.05513, 76.452219, 10.146484}
{51.457358, 75.294565, 9.749848}
{62.570265, 74.187499, 9.28508}
{73.185238, 73.185238, 8.764568}
{82.982543, 72.306327, 8.19894}
{91.428729, 71.547656, 7.597795}
{97.614793, 70.891652, 6.973023}
{-95.843448, 78.096123, 9.084823}
{-86.360956, 78.718479, 9.283087}
{-75.533901, 79.090787, 9.389402}
{-65.008525, 79.019761, 9.402128}
{-56.012407, 76.611264, 9.478843}
{-48.251431, 75.445346, 9.691455}
{-39.020524, 76.499556, 10.129792}
{-28.259296, 77.576476, 10.455324}
{-16.961841, 78.460491, 10.67858}
{-5.631717, 78.970555, 10.790675}
{5.635969, 78.969957, 10.790908}
{17.008974, 78.45608, 10.680303}
{28.525092, 77.559847, 10.461836}
{40.056427, 76.455275, 10.147228}
{51.459074, 75.297251, 9.750559}
{62.57226, 74.189838, 9.285718}
{73.187266, 73.187266, 8.765092}
{82.984284, 72.308089, 8.199313}
{91.42986, 71.54919, 7.597995}
{97.615163, 70.892992, 6.973076}
{-95.857591, 78.271498, 8.627668}
{-86.424111, 78.873726, 8.831501}
{-75.839655, 79.019163, 8.967594}
{-65.9307, 76.965699, 9.024588}
{-57.822176, 75.275904, 9.259111}
{-49.679101, 75.556601, 9.749476}
{-39.499114, 76.652427, 10.165994}
{-28.404153, 77.739445, 10.490332}
{-17.00138, 78.636568, 10.71181}
{-5.639609, 79.155046, 10.822069}
{5.642336, 79.154522, 10.822295}
{17.031043, 78.632438, 10.713455}
{28.567969, 77.722322, 10.496455}
{40.122437, 76.600919, 10.182056}
{51.54644, 75.430056, 9.783423}
{62.672855, 74.306032, 9.315115}
{73.288445, 73.288445, 8.789156}
{83.069729, 72.39195, 8.216643}
{91.48469, 71.621993, 7.607253}
{97.632993, 70.956515, 6.975532}
{-95.879078, 78.149124, 8.150082}
{-86.615373, 78.49271, 8.373644}
{-77.216447, 77.036559, 8.504532}
{-68.673032, 74.517443, 8.799282}
{-60.580061, 74.364677, 9.268957}
{-50.707348, 75.412788, 9.750459}
{-39.825552, 76.547022, 10.156675}
{-28.476423, 77.645085, 10.475842}
{-17.006683, 78.542449, 10.695615}
{-5.637726, 79.058761, 10.805992}
{5.638839, 79.058537, 10.806086}
{17.018877, 78.540672, 10.696324}
{28.544286, 77.637688, 10.478575}
{40.086037, 76.524939, 10.164101}
{51.498264, 75.358484, 9.766717}
{62.61779, 74.243144, 9.30021}
{73.233514, 73.233514, 8.776979}
{83.023898, 72.348229, 8.207769}
{91.455536, 71.584111, 7.602512}
{97.623557, 70.923501, 6.974276}
{-96.003606, 77.758074, 7.696429}
{-87.745109, 76.425106, 7.91591}
{-79.210345, 73.840891, 8.242425}
{-71.30765, 73.455819, 8.735999}
{-61.795672, 74.336146, 9.292438}
{-51.189886, 75.420171, 9.767087}
{-39.994208, 76.573789, 10.169244}
{-28.527728, 77.683061, 10.486006}
{-17.020089, 78.586644, 10.704404}
{-5.640216, 79.105793, 10.814029}
{5.640706, 79.105684, 10.814076}
{17.025404, 78.585764, 10.704755}
{28.557021, 77.679328, 10.48735}
{40.105568, 76.5624, 10.172876}
{51.523713, 75.391576, 9.775032}
{62.644884, 74.275867, 9.307457}
{73.258142, 73.258142, 8.783264}
{83.044937, 72.369593, 8.212231}
{91.469132, 71.602683, 7.604885}
{97.627994, 70.939717, 6.974902}
{-96.766638, 75.263932, 7.250213}
{-89.478267, 73.039699, 7.638551}
{-81.802374, 72.604214, 8.163871}
{-72.65459, 73.237563, 8.7548}
{-62.334826, 74.209995, 9.279198}
{-51.363479, 75.301794, 9.746287}
{-40.022654, 76.451821, 10.144241}
{-28.514918, 77.552438, 10.45955}
{-17.006402, 78.446824, 10.678381}
{-5.63551, 78.959968, 10.789164}
{5.635644, 78.95993, 10.789177}
{17.007853, 78.446507, 10.678478}
{28.522923, 77.551041, 10.459932}
{40.053083, 76.447395, 10.14531}
{51.454649, 75.290325, 9.748724}
{62.567115, 74.183808, 9.284072}
{73.182034, 73.182034, 8.76374}
{82.979794, 72.303545, 8.19835}
{91.426943, 71.545235, 7.597479}
{97.614208, 70.889536, 6.972938}
{-97.328237, 72.064836, 7.016305}
{-91.224993, 71.840821, 7.591144}
{-82.9788, 72.433921, 8.218751}
{-73.259789, 73.325055, 8.794358}
{-62.674743, 74.342085, 9.322512}
{-51.559858, 75.46843, 9.792197}
{-40.136847, 76.642567, 10.191573}
{-28.578659, 77.768249, 10.506008}
{-17.036859, 78.682098, 10.722621}
{-5.644049, 79.206428, 10.830959}
{5.644066, 79.206422, 10.830961}
{17.037039, 78.682051, 10.72264}
{28.579625, 77.768037, 10.506081}
{40.14041, 76.641884, 10.191768}
{51.5702, 75.466606, 9.792629}
{62.700278, 74.337877, 9.323357}
{73.316067, 73.316067, 8.795896}
{83.093127, 72.4155, 8.221459}
{91.499703, 71.642433, 7.609805}
{97.637872, 70.974342, 6.9762}
{-97.604564, 70.899735, 6.963827}
{-91.41459, 71.528516, 7.595287}
{-82.960799, 72.284343, 8.194265}
{-73.159923, 73.159923, 8.758011}
{-62.545393, 74.158332, 9.277096}
{-51.435972, 75.261064, 9.740948}
{-40.038969, 76.4141, 10.137185}
{-28.513762, 77.513827, 10.451862}
{-17.003116, 78.406048, 10.670738}
{-5.634268, 78.917547, 10.781829}
{5.634268, 78.917547, 10.781829}
{17.003116, 78.406048, 10.670738}
{28.513762, 77.513827, 10.451862}
{40.038969, 76.4141, 10.137185}
{51.435972, 75.261064, 9.740948}
{62.545393, 74.158332, 9.277096}
{73.159923, 73.159923, 8.758011}
{82.960799, 72.284343, 8.194265}
{91.41459, 71.528516, 7.595287}
{97.610161, 70.87492, 6.972352}
{-97.637872, 70.974342, 6.9762}
{-91.499703, 71.642433, 7.609805}
{-83.093127, 72.4155, 8.221459}
{-73.316067, 73.316067, 8.795896}
{-62.700278, 74.337877, 9.323357}
{-51.5702, 75.466606, 9.792629}
{-40.14041, 76.641884, 10.191768}
{-28.579625, 77.768037, 10.506081}
{-17.037039, 78.682051, 10.72264}
{-5.644066, 79.206422, 10.830961}
{5.644066, 79.206422, 10.830961}
{17.037039, 78.682051, 10.72264}
{28.579625, 77.768037, 10.506081}
{40.14041, 76.641884, 10.191768}
{51.5702, 75.466606, 9.792629}
{62.700278, 74.337877, 9.323357}
{73.316067, 73.316067, 8.795896}
{83.093127, 72.4155, 8.221459}
{91.499703, 71.642433, 7.609805}
{97.637872, 70.974342, 6.9762}
{-97.614208, 70.889536, 6.972938}
{-91.426943, 71.545235, 7.597479}
{-82.979794, 72.303545, 8.19835}
{-73.182034, 73.182034, 8.76374}
{-62.567115, 74.183808, 9.284072}
{-51.454649, 75.290325, 9.748724}
{-40.053083, 76.447395, 10.14531}
{-28.522923, 77.551041, 10.459932}
{-17.007853, 78.446507, 10.678478}
{-5.635644, 78.95993, 10.789177}
{5.635644, 78.95993, 10.789177}
{17.007853, 78.446507, 10.678478}
{28.522923, 77.551041, 10.459932}
{40.053083, 76.447395, 10.14531}
{51.454649, 75.290325, 9.748724}
{62.567115, 74.183808, 9.284072}
{73.182034, 73.182034, 8.76374}
{82.979794, 72.303545, 8.19835}
{91.426943, 71.545235, 7.597479}
{97.614208, 70.889536, 6.972938}
{-97.627994, 70.939717, 6.974902}
{-91.469132, 71.602683, 7.604885}
{-83.044937, 72.369593, 8.212231}
{-73.258142, 73.258142, 8.783264}
{-62.644884, 74.275867, 9.307457}
{-51.523713, 75.391576, 9.775032}
{-40.105568, 76.5624, 10.172876}
{-28.557021, 77.679328, 10.48735}
{-17.025404, 78.585764, 10.704755}
{-5.640706, 79.105684, 10.814076}
{5.640706, 79.105684, 10.814076}
{17.025404, 78.585764, 10.704755}
{28.557021, 77.679328, 10.48735}
{40.105568, 76.5624, 10.172876}
{51.523713, 75.391576, 9.775032}
{62.644884, 74.275867, 9.307457}
{73.258142, 73.258142, 8.783264}
{83.044937, 72.369593, 8.212231}
{91.469132, 71.602683, 7.604885}
{97.627994, 70.939717, 6.974902}
{-97.623557, 70.923501, 6.974276}
{-91.455536, 71.584111, 7.602512}
{-83.023898, 72.348229, 8.207769}
{-73.233514, 73.233514, 8.776979}
{-62.61779, 74.243144, 9.30021}
{-51.498264, 75.358484, 9.766717}
{-40.086037, 76.524939, 10.164101}
{-28.544286, 77.637688, 10.478575}
{-17.018877, 78.540672, 10.696324}
{-5.638839, 79.058537, 10.806086}
{5.638839, 79.058537, 10.806086}
{17.018877, 78.540672, 10.696324}
{28.544286, 77.637688, 10.478575}
{40.086037, 76.524939, 10.164101}
{51.498264, 75.358484, 9.766717}
{62.61779, 74.243144, 9.30021}
{73.233514, 73.233514, 8.776979}
{83.023898, 72.348229, 8.207769}
{91.455536, 71.584111, 7.602512}
{97.623557, 70.923501, 6.974276}
{-97.632993, 70.956515, 6.975532}
