density points - x,y,z
{43.78129, -90.394901, 4.985628}
{55.45251, -90.515334, 5.107473}
{66.757419, -90.797027, 5.142006}
{77.100327, -91.075393, 5.098822}
{91.008528, -91.321496, 5.208354}
{-90.602287, -92.84929, 4.965501}
{-77.00609, -92.609059, 4.875916}
{-68.732875, -92.059131, 4.872254}
{-60.571937, -91.271682, 4.87382}
{-52.416389, -90.214429, 4.881197}
{-44.151586, -89.295402, 4.890755}
{-35.946016, -89.359483, 4.889249}
{-27.769076, -90.341927, 4.879956}
{-19.630101, -91.374119, 4.873285}
{-11.46451, -92.130907, 4.87239}
{-3.175136, -92.659409, 4.876571}
{5.30016, -93.026671, 4.884572}
{13.980828, -93.269118, 4.89455}
{22.862665, -93.407719, 4.901944}
{31.954654, -93.371224, 4.916912}
{41.479246, -92.726976, 4.896696}
{51.829372, -91.493062, 4.958038}
{63.150239, -91.089785, 5.026207}
{74.631159, -91.4115, 5.064121}
{90.213148, -91.55867, 5.195919}
{-89.902935, -93.211999, 4.971989}
{-75.564641, -93.059883, 4.836692}
{-67.289013, -92.645039, 4.827101}
{-59.219822, -92.039935, 4.823444}
{-51.302776, -91.143964, 4.827439}
{-43.630375, -89.99714, 4.837766}
{-35.499239, -89.424454, 4.854901}
{-27.050176, -90.058466, 4.841018}
{-18.992728, -91.211099, 4.828463}
{-10.982428, -92.087557, 4.824293}
{-2.870162, -92.677776, 4.828118}
{5.435589, -93.081649, 4.837748}
{13.96913, -93.368087, 4.851708}
{22.733584, -93.56787, 4.868115}
{31.700189, -93.706843, 4.886976}
{40.876741, -93.735632, 4.905984}
{50.199194, -93.609443, 4.908339}
{59.993829, -92.931411, 4.90829}
{70.462724, -91.998454, 4.989426}
{88.011243, -92.150539, 5.25197}
{-89.285922, -93.518905, 4.988966}
{-74.23422, -93.427466, 4.848867}
{-65.833508, -93.121824, 4.836342}
{-57.685903, -92.682208, 4.828263}
{-49.737199, -92.017144, 4.826738}
{-41.863131, -91.015163, 4.833676}
{-33.934935, -89.980555, 4.845757}
{-26.041911, -89.96617, 4.846162}
{-18.09318, -90.987648, 4.833991}
{-10.215588, -91.997834, 4.826823}
{-2.269243, -92.66967, 4.828159}
{5.873319, -93.113342, 4.836106}
{14.268306, -93.421124, 4.848347}
{22.920676, -93.644741, 4.863694}
{31.810125, -93.809862, 4.880476}
{40.902769, -93.931592, 4.898606}
{50.170742, -94.011757, 4.914834}
{59.584546, -94.02867, 4.933455}
{69.114832, -93.97156, 4.937873}
{87.204101, -93.584752, 5.155189}
{-88.67186, -93.755687, 5.010588}
{-72.917046, -93.705517, 4.830555}
{-64.379336, -93.481038, 4.812448}
{-56.127311, -93.169832, 4.798014}
{-48.147491, -92.714836, 4.789382}
{-40.356531, -92.023999, 4.789015}
{-32.571644, -91.071637, 4.797901}
{-24.366577, -90.476631, 4.811499}
{-16.485447, -90.940344, 4.795503}
{-9.088232, -91.893155, 4.787947}
{-1.417446, -92.626357, 4.787579}
{6.483432, -93.110353, 4.795388}
{14.669685, -93.438986, 4.809252}
{23.151528, -93.674279, 4.827026}
{31.90615, -93.850779, 4.847124}
{40.89668, -93.988065, 4.868487}
{50.085554, -94.093154, 4.890392}
{59.431528, -94.17575, 4.912672}
{68.907315, -94.244661, 4.933346}
{86.921915, -94.219458, 5.188029}
{-88.293788, -93.947218, 5.020073}
{-72.032405, -93.917334, 4.880324}
{-63.288295, -93.745036, 4.865543}
{-54.835541, -93.512672, 4.852523}
{-46.698518, -93.182238, 4.842572}
{-38.856767, -92.681933, 4.837532}
{-31.212288, -91.900349, 4.839315}
{-23.668197, -90.945661, 4.846825}
{-15.971868, -90.752839, 4.851743}
{-8.093559, -91.558044, 4.8424}
{-0.407108, -92.450158, 4.83774}
{7.377193, -93.034613, 4.840483}
{15.419253, -93.413142, 4.848914}
{23.771591, -93.673699, 4.86101}
{32.424086, -93.863679, 4.875269}
{41.339925, -94.008456, 4.890701}
{50.475253, -94.12246, 4.906689}
{59.788256, -94.214466, 4.922868}
{69.242642, -94.29014, 4.939026}
{87.076583, -94.293378, 5.11793}
{-87.910381, -94.082632, 5.036807}
{-71.168172, -94.065325, 4.889414}
{-62.246289, -93.928003, 4.873797}
{-53.597147, -93.74756, 4.859267}
{-45.262977, -93.499273, 4.846822}
{-37.259395, -93.135681, 4.838029}
{-29.534881, -92.564206, 4.83508}
{-21.915426, -91.666885, 4.839983}
{-14.057475, -90.886311, 4.849861}
{-6.439282, -91.149262, 4.843154}
{0.960823, -92.125143, 4.835849}
{8.528213, -92.862652, 4.835014}
{16.340163, -93.322318, 4.841086}
{24.480266, -93.624339, 4.851879}
{32.955129, -93.837091, 4.865502}
{41.730392, -93.995367, 4.880677}
{50.758151, -94.117879, 4.896611}
{59.990593, -94.215491, 4.912829}
{69.385521, -94.29497, 4.929063}
{87.13504, -94.299408, 5.102061}
{-87.560299, -94.177177, 5.065041}
{-70.398175, -94.167502, 4.883792}
{-61.336645, -94.054238, 4.864897}
{-52.525223, -93.90886, 4.846695}
{-44.016334, -93.715064, 4.830026}
{-35.854207, -93.442623, 4.816274}
{-28.051773, -93.031212, 4.80756}
{-20.561425, -92.364465, 4.806556}
{-13.384022, -91.387835, 4.8138}
{-5.76461, -90.93738, 4.827108}
{2.196623, -91.601612, 4.814563}
{9.77078, -92.53988, 4.80748}
{17.418386, -93.138518, 4.810017}
{25.343202, -93.512133, 4.819868}
{33.609767, -93.763742, 4.83427}
{42.205377, -93.945037, 4.851253}
{51.086646, -94.082273, 4.869565}
{60.203263, -94.189879, 4.888457}
{69.508239, -94.276447, 4.907496}
{87.173929, -94.280875, 5.103652}
{-87.424155, -94.247416, 5.062508}
{-70.043315, -94.240684, 4.915764}
{-60.827027, -94.143838, 4.900924}
{-51.825651, -94.021655, 4.886355}
{-43.090318, -93.862693, 4.872522}
{-34.671444, -93.6468, 4.860222}
{-26.601763, -93.335356, 4.850751}
{-18.860426, -92.84984, 4.846054}
{-11.317673, -92.055836, 4.848348}
{-3.753795, -91.1405, 4.856423}
{3.753795, -91.1405, 4.856423}
{11.317673, -92.055836, 4.848348}
{18.860426, -92.84984, 4.846054}
{26.601763, -93.335356, 4.850751}
{34.671444, -93.6468, 4.860222}
{43.090318, -93.862693, 4.872522}
{51.825651, -94.021655, 4.886355}
{60.827027, -94.143838, 4.900924}
{70.043315, -94.240684, 4.915764}
{87.424155, -94.247416, 5.062508}
{-87.173929, -94.280875, 5.103652}
{-69.508239, -94.276447, 4.907496}
{-60.203263, -94.189879, 4.888457}
{-51.086646, -94.082273, 4.869565}
{-42.205377, -93.945037, 4.851253}
{-33.609767, -93.763742, 4.83427}
{-25.343202, -93.512133, 4.819868}
{-17.418386, -93.138518, 4.810017}
{-9.77078, -92.53988, 4.80748}
{-2.196623, -91.601612, 4.814563}
{5.76461, -90.93738, 4.827108}
{13.384022, -91.387835, 4.8138}
{20.561425, -92.364465, 4.806556}
{28.051773, -93.031212, 4.80756}
{35.854207, -93.442623, 4.816274}
{44.016334, -93.715064, 4.830026}
{52.525223, -93.90886, 4.846695}
{61.336645, -94.054238, 4.864897}
{70.398175, -94.167502, 4.883792}
{87.560299, -94.177177, 5.065041}
{-87.13504, -94.299408, 5.102061}
{-69.385521, -94.29497, 4.929063}
{-59.990593, -94.215491, 4.912829}
{-50.758151, -94.117879, 4.896611}
{-41.730392, -93.995367, 4.880677}
{-32.955129, -93.837091, 4.865502}
{-24.480266, -93.624339, 4.851879}
{-16.340163, -93.322318, 4.841086}
{-8.528213, -92.862652, 4.835014}
{-0.960823, -92.125143, 4.835849}
{6.439282, -91.149262, 4.843154}
{14.057475, -90.886311, 4.849861}
{21.915426, -91.666885, 4.839983}
{29.534881, -92.564206, 4.83508}
{37.259395, -93.135681, 4.838029}
{45.262977, -93.499273, 4.846822}
{53.597147, -93.74756, 4.859267}
{62.246289, -93.928003, 4.873797}
{71.168172, -94.065325, 4.889414}
{87.910381, -94.082632, 5.036807}
{-87.076583, -94.293378, 5.11793}
{-69.242642, -94.29014, 4.939026}
{-59.788256, -94.214466, 4.922868}
{-50.475253, -94.12246, 4.906689}
{-41.339925, -94.008456, 4.890701}
{-32.424086, -93.863679, 4.875269}
{-23.771591, -93.673699, 4.86101}
{-15.419253, -93.413142, 4.848914}
{-7.377193, -93.034613, 4.840483}
{0.407108, -92.450158, 4.83774}
{8.093559, -91.558044, 4.8424}
{15.971868, -90.752839, 4.851743}
{23.668197, -90.945661, 4.846825}
{31.212288, -91.900349, 4.839315}
{38.856767, -92.681933, 4.837532}
{46.698518, -93.182238, 4.842572}
{54.835541, -93.512672, 4.852523}
{63.288295, -93.745036, 4.865543}
{72.032405, -93.917334, 4.880324}
{88.293788, -93.947218, 5.020073}
{-86.921915, -94.219458, 5.188029}
{-68.907315, -94.244661, 4.933346}
{-59.431528, -94.17575, 4.912672}
{-50.085554, -94.093154, 4.890392}
{-40.89668, -93.988065, 4.868487}
{-31.90615, -93.850779, 4.847124}
{-23.151528, -93.674279, 4.827026}
{-14.669685, -93.438986, 4.809252}
{-6.483432, -93.110353, 4.795388}
{1.417446, -92.626357, 4.787579}
{9.088232, -91.893155, 4.787947}
{16.485447, -90.940344, 4.795503}
{24.366577, -90.476631, 4.811499}
{32.571644, -91.071637, 4.797901}
{40.356531, -92.023999, 4.789015}
{48.147491, -92.714836, 4.789382}
{56.127311, -93.169832, 4.798014}
{64.379336, -93.481038, 4.812448}
{72.917046, -93.705517, 4.830555}
{88.67186, -93.755687, 5.010588}
{-87.204101, -93.584752, 5.155189}
{-69.114832, -93.97156, 4.937873}
{-59.584546, -94.02867, 4.933455}
{-50.170742, -94.011757, 4.914834}
{-40.902769, -93.931592, 4.898606}
{-31.810125, -93.809862, 4.880476}
{-22.920676, -93.644741, 4.863694}
{-14.268306, -93.421124, 4.848347}
{-5.873319, -93.113342, 4.836106}
{2.269243, -92.66967, 4.828159}
{10.215588, -91.997834, 4.826823}
{18.09318, -90.987648, 4.833991}
{26.041911, -89.96617, 4.846162}
{33.934935, -89.980555, 4.845757}
{41.863131, -91.015163, 4.833676}
{49.737199, -92.017144, 4.826738}
{57.685903, -92.682208, 4.828263}
{65.833508, -93.121824, 4.836342}
{74.23422, -93.427466, 4.848867}
{89.285922, -93.518905, 4.988966}
{-88.011243, -92.150539, 5.25197}
{-70.462724, -91.998454, 4.989426}
{-59.993829, -92.931411, 4.90829}
{-50.199194, -93.609443, 4.908339}
{-40.876741, -93.735632, 4.905984}
{-31.700189, -93.706843, 4.886976}
{-22.733584, -93.56787, 4.868115}
{-13.96913, -93.368087, 4.851708}
{-5.435589, -93.081649, 4.837748}
{2.870162, -92.677776, 4.828118}
{10.982428, -92.087557, 4.824293}
{18.992728, -91.211099, 4.828463}
{27.050176, -90.058466, 4.841018}
{35.499239, -89.424454, 4.854901}
{43.630375, -89.99714, 4.837766}
{51.302776, -91.143964, 4.827439}
{59.219822, -92.039935, 4.823444}
{67.289013, -92.645039, 4.827101}
{75.564641, -93.059883, 4.836692}
{89.902935, -93.211999, 4.971989}
{-90.213148, -91.55867, 5.195919}
{-74.631159, -91.4115, 5.064121}
{-63.150239, -91.089785, 5.026207}
{-51.829372, -91.493062, 4.958038}
{-41.479246, -92.726976, 4.896696}
{-31.954654, -93.371224, 4.916912}
{-22.862665, -93.407719, 4.901944}
{-13.980828, -93.269118, 4.89455}
{-5.30016, -93.026671, 4.884572}
{3.175136, -92.659409, 4.876571}
{11.46451, -92.130907, 4.87239}
{19.630101, -91.374119, 4.873285}
{27.769076, -90.341927, 4.879956}
{35.946016, -89.359483, 4.889249}
{44.151586, -89.295402, 4.890755}
{52.416389, -90.214429, 4.881197}
{60.571937, -91.271682, 4.87382}
{68.732875, -92.059131, 4.872254}
{77.00609, -92.609059, 4.875916}
{90.602287, -92.84929, 4.965501}
{-91.008528, -91.321496, 5.208354}
{-77.100327, -91.075393, 5.098822}
{-66.757419, -90.797027, 5.142006}
{-55.45251, -90.515334, 5.107473}
{-43.78129, -90.394901, 4.985628}
{-32.639057, -91.571965, 4.911962}
{-22.774495, -92.887967, 4.889503}
{-13.81291, -93.009722, 4.861619}
{-5.058332, -92.856329, 4.848896}
{3.508572, -92.535401, 4.837007}
{11.910767, -92.043565, 4.830029}
{20.195376, -91.335024, 4.830069}
{28.445908, -90.34707, 4.838786}
{36.769282, -89.155447, 4.855838}
{45.430741, -88.522348, 4.871888}
{53.815349, -89.07088, 4.852736}
{61.815015, -90.249078, 4.838468}
{70.000423, -91.260403, 4.829787}
{78.256648, -91.991886, 4.829362}
{91.198797, -92.357538, 4.944684}
{-91.290087, -91.347453, 5.106878}
{-77.921384, -91.071091, 5.039086}
{-68.521535, -90.680834, 5.047601}
{-58.750668, -90.285503, 5.075043}
{-47.795753, -89.998678, 5.071034}
{-35.931608, -89.585166, 4.987374}
{-24.342725, -90.639963, 4.915281}
{-14.253035, -92.430967, 4.909985}
{-5.30539, -92.640965, 4.913315}
{3.423558, -92.431617, 4.907498}
{11.992246, -91.998545, 4.903798}
{20.44499, -91.360505, 4.903348}
{28.84383, -90.485579, 4.907113}
{37.266896, -89.387989, 4.915689}
{45.761297, -88.45106, 4.925417}
{54.238703, -88.45106, 4.925417}
{62.733104, -89.387989, 4.915689}
{71.15617, -90.485579, 4.907113}
{79.55501, -91.360505, 4.903348}
{91.861507, -91.861507, 4.959657}
{-91.258113, -91.271608, 5.179373}
{-77.920349, -90.981932, 5.056974}
{-68.71367, -90.556297, 5.056327}
{-59.441754, -90.074897, 5.062852}
{-49.899894, -89.567899, 5.085107}
{-39.291445, -89.181873, 5.148046}
{-27.464188, -88.71579, 5.107816}
{-15.676643, -89.798823, 4.952972}
{-5.377244, -91.833357, 4.875561}
{3.506825, -92.081674, 4.878733}
{12.166573, -91.788059, 4.867781}
{20.70807, -91.210886, 4.865595}
{29.18757, -90.395436, 4.870237}
{37.648117, -89.367993, 4.881424}
{45.972732, -88.34469, 4.894521}
{54.612803, -87.922711, 4.910338}
{63.472782, -88.482069, 4.896175}
{72.042862, -89.546289, 4.880157}
{80.540563, -90.546593, 4.869369}
{92.357538, -91.198797, 4.944684}
{-91.32652, -91.328949, 5.112931}
{-78.057035, -91.043533, 5.034463}
{-68.874403, -90.622845, 5.032268}
{-59.69815, -90.137511, 5.032518}
{-50.480456, -89.588574, 5.037118}
{-41.062392, -89.008978, 5.052847}
{-30.712089, -88.576949, 5.107129}
{-19.016398, -88.193072, 5.039152}
{-7.182681, -89.40501, 4.915468}
{3.141078, -91.46418, 4.906885}
{12.014012, -91.590337, 4.917253}
{20.710405, -91.121651, 4.920457}
{29.338766, -90.372928, 4.923515}
{37.966669, -89.410722, 4.931225}
{46.65356, -88.343805, 4.943063}
{55.499472, -87.632486, 4.953886}
{64.229611, -87.838651, 4.948428}
{72.837231, -88.784513, 4.937428}
{81.473959, -89.833701, 4.927358}
{92.84929, -90.602287, 4.965501}
{-91.293464, -91.293902, 5.151216}
{-78.000111, -91.004772, 5.04626}
{-68.835482, -90.576962, 5.043118}
{-59.690049, -90.080703, 5.042417}
{-50.546025, -89.510391, 5.044757}
{-41.364886, -88.870671, 5.051854}
{-32.011569, -88.202756, 5.071031}
{-21.713649, -87.727461, 5.140975}
{-10.094495, -87.606976, 5.048562}
{1.68774, -89.185274, 4.904193}
{11.894346, -91.067242, 4.914261}
{20.719747, -90.877883, 4.917713}
{29.444768, -90.204779, 4.921843}
{38.155329, -89.300479, 4.930719}
{46.900696, -88.287355, 4.94437}
{55.656099, -87.47346, 4.957283}
{64.492245, -87.363207, 4.961232}
{73.382422, -88.046385, 4.948436}
{82.155125, -89.052978, 4.933843}
{93.211999, -89.902935, 4.971989}
{-91.305082, -91.305137, 5.138717}
{-78.021471, -91.017067, 5.04226}
{-68.855015, -90.591086, 5.039176}
{-59.710524, -90.096813, 5.038137}
{-50.575883, -89.527807, 5.039325}
{-41.434696, -88.884368, 5.042961}
{-32.257189, -88.183093, 5.049805}
{-22.932495, -87.483854, 5.065103}
{-12.566716, -87.05561, 5.133842}
{-1.050844, -87.435883, 5.033063}
{10.653118, -89.417515, 4.894563}
{20.571486, -90.564621, 4.936781}
{29.423217, -90.048833, 4.94371}
{38.226515, -89.197884, 4.952454}
{47.042379, -88.221696, 4.965101}
{55.754388, -87.332995, 4.978074}
{64.698682, -86.987871, 4.990402}
{73.817155, -87.464152, 4.978474}
{82.715239, -88.401459, 4.963047}
{93.518905, -89.285922, 4.988966}
{-91.282132, -91.282136, 5.164036}
{-77.980364, -90.991822, 5.050206}
{-68.820915, -90.56178, 5.046761}
{-59.683362, -90.062389, 5.045767}
{-50.556301, -89.48686, 5.047409}
{-41.426403, -88.834823, 5.051748}
{-32.278685, -88.120397, 5.058593}
{-23.093088, -87.386357, 5.067471}
{-13.79683, -86.731606, 5.080213}
{-3.291654, -86.483187, 5.155497}
{8.222733, -87.384017, 5.062131}
{19.819811, -89.543001, 4.922983}
{29.360613, -89.786175, 4.959039}
{38.256446, -89.002262, 4.968219}
{47.171017, -88.064933, 4.983387}
{56.146709, -87.16699, 5.001864}
{65.307872, -86.687031, 5.016058}
{74.325687, -86.968357, 5.003713}
{83.158153, -87.79151, 4.987984}
{93.755687, -88.67186, 5.010588}
{-91.326227, -91.326227, 5.115319}
{-78.059614, -91.040241, 5.034887}
{-68.887169, -90.617934, 5.032122}
{-59.737474, -90.128234, 5.030976}
{-50.599367, -89.564855, 5.03152}
{-41.459906, -88.927921, 5.033701}
{-32.30535, -88.231745, 5.037213}
{-23.122721, -87.517892, 5.041213}
{-13.902005, -86.874655, 5.043758}
{-4.63843, -86.458312, 5.041946}
{5.991089, -86.627393, 5.084305}
{17.686054, -87.80705, 4.987104}
{28.959488, -89.37637, 4.956379}
{38.172566, -88.91059, 4.988829}
{47.169363, -88.052018, 4.999485}
{56.215931, -87.2287, 5.012144}
{65.372119, -86.720353, 5.022335}
{74.467908, -86.836222, 5.018286}
{83.477478, -87.491852, 5.007591}
{93.947218, -88.293788, 5.020073}
{-91.32715, -91.32715, 5.114292}
{-78.061278, -91.041255, 5.034564}
{-68.88856, -90.61911, 5.031813}
{-59.73861, -90.12961, 5.030665}
{-50.600268, -89.566481, 5.031187}
{-41.460596, -88.929858, 5.033324}
{-32.305853, -88.234059, 5.03677}
{-23.123063, -87.520635, 5.040685}
{-13.902203, -86.877826, 5.043138}
{-4.638496, -86.461777, 5.041257}
{4.813999, -86.575251, 5.055114}
{15.535434, -87.062556, 5.056275}
{27.336698, -88.231748, 4.965774}
{38.057967, -88.697465, 4.998491}
{47.132528, -87.897174, 5.015798}
{56.239034, -87.11738, 5.028348}
{65.40413, -86.595345, 5.038774}
{74.564083, -86.617953, 5.037929}
{83.699944, -87.169213, 5.027379}
{94.082632, -87.910381, 5.036807}
{-91.308409, -91.308409, 5.135088}
{-78.027531, -91.020659, 5.041108}
{-68.860343, -90.595242, 5.038058}
{-59.715578, -90.101651, 5.036963}
{-50.582002, -89.5334, 5.037939}
{-41.446614, -88.890419, 5.04097}
{-32.295649, -88.186918, 5.045761}
{-23.116145, -87.464687, 5.05141}
{-13.898176, -86.813069, 5.055743}
{-4.637161, -86.390954, 5.055268}
{4.637161, -86.390954, 5.055268}
{14.335604, -86.884636, 5.136899}
{25.175794, -87.728309, 5.022957}
{36.918626, -88.280214, 5.004971}
{47.059773, -87.669437, 5.040416}
{56.218392, -86.939901, 5.054398}
{65.407535, -86.447095, 5.065539}
{74.628302, -86.422802, 5.06665}
{83.851161, -86.883046, 5.055672}
{94.177177, -87.560299, 5.065041}
{-91.337512, -91.337512, 5.102738}
{-78.07998, -91.052654, 5.030924}
{-68.904206, -90.632308, 5.028346}
{-59.751385, -90.145055, 5.027174}
{-50.610404, -89.584732, 5.02745}
{-41.468355, -88.951586, 5.029098}
{-32.311515, -88.259985, 5.031805}
{-23.126898, -87.551349, 5.034766}
{-13.904433, -86.913313, 5.036184}
{-4.639234, -86.500544, 5.033528}
{4.639234, -86.500544, 5.033528}
{13.904433, -86.913313, 5.036184}
{23.741727, -87.530135, 5.07662}
{34.981269, -87.883804, 5.056178}
{46.271505, -87.539318, 5.021647}
{56.151056, -86.896991, 5.054644}
{65.38865, -86.448552, 5.063285}
{74.664868, -86.413896, 5.064645}
{83.953105, -86.815126, 5.056213}
{94.247416, -87.424155, 5.062508}
{-91.308409, -91.308409, 5.135088}
{-78.027531, -91.020659, 5.041108}
{-68.860343, -90.595242, 5.038058}
{-59.715578, -90.101651, 5.036963}
{-50.582002, -89.5334, 5.037939}
{-41.446614, -88.890419, 5.04097}
{-32.295649, -88.186918, 5.045761}
{-23.116145, -87.464687, 5.05141}
{-13.898176, -86.813069, 5.055743}
{-4.637161, -86.390954, 5.055268}
{4.637161, -86.390954, 5.055268}
{13.898176, -86.813069, 5.055743}
{23.116145, -87.464687, 5.05141}
{33.159207, -88.049149, 5.107734}
{44.761284, -87.544757, 5.129336}
{55.616599, -86.702062, 5.044553}
{65.356585, -86.238691, 5.105696}
{74.674742, -86.218823, 5.106743}
{83.994716, -86.598287, 5.096189}
{94.280875, -87.173929, 5.103652}
{-91.32715, -91.32715, 5.114292}
{-78.061278, -91.041255, 5.034564}
{-68.88856, -90.61911, 5.031813}
{-59.73861, -90.12961, 5.030665}
{-50.600268, -89.566481, 5.031187}
{-41.460596, -88.929858, 5.033324}
{-32.305853, -88.234059, 5.03677}
{-23.123063, -87.520635, 5.040685}
{-13.902203, -86.877826, 5.043138}
{-4.638496, -86.461777, 5.041257}
{4.638496, -86.461777, 5.041257}
{13.902203, -86.877826, 5.043138}
{23.123063, -87.520635, 5.040685}
{32.308501, -88.224708, 5.03814}
{42.663426, -88.118556, 5.147546}
{54.272545, -87.076055, 5.110792}
{65.018575, -86.23116, 5.109503}
{74.669469, -86.255182, 5.103658}
{84.006037, -86.60834, 5.095314}
{94.299408, -87.13504, 5.102061}
{-91.326227, -91.326227, 5.115319}
{-78.059614, -91.040241, 5.034887}
{-68.887169, -90.617934, 5.032122}
{-59.737474, -90.128234, 5.030976}
