timestep, mesh 1 face centerpoint, mesh 1 color code, mesh 1 normal, Mesh 1 face centerpoint to Mesh 1 face n+1 centerpoint distance, Mesh 1 face centerpoint vector to Mesh 1 face n+1 centerpoint vector angle
104,(141.25, -141.75, 30.5),(243,56,1),(0.11, 0.26, 0.96),0,0,
105,(141, 142.5, 30.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
105,(141, 142.5, 30.75),(242,54,6),(-0.43, 0.3, 0.85),0,0,
105,(141, 142.5, 30.75),(243,56,1),(-0.43, 0.3, 0.85),0,0,
106,(-145.25, 143.25, 31),(243,57,0),(-0.35, -0.21, -0.91),0,0,
106,(-145.25, 143.25, 31),(242,54,6),(-0.35, -0.21, -0.91),0,0,
106,(-145.25, 143.25, 31),(243,56,1),(-0.35, -0.21, -0.91),0,0,
107,(-147, -147, 31.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
107,(-147, -147, 31.25),(242,54,6),(0.15, -0.29, -0.94),0,0,
107,(-147, -147, 31.25),(243,56,1),(0.15, -0.29, -0.94),0,0,
108,(147.25, -147.75, 31.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
108,(147.25, -147.75, 31.5),(242,54,6),(0.11, 0.26, 0.96),0,0,
108,(147.25, -147.75, 31.5),(243,56,1),(0.11, 0.26, 0.96),0,0,
109,(148, 149.5, 31.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
109,(148, 149.5, 31.75),(242,54,6),(-0.43, 0.3, 0.85),0,0,
109,(148, 149.5, 31.75),(243,56,1),(-0.43, 0.3, 0.85),0,0,
110,(-151.25, 149.25, 32),(243,57,0),(-0.35, -0.21, -0.91),0,0,
110,(-151.25, 149.25, 32),(242,54,6),(-0.35, -0.21, -0.91),0,0,
110,(-151.25, 149.25, 32),(243,56,1),(-0.35, -0.21, -0.91),0,0,
111,(-152, -152, 32.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
111,(-152, -152, 32.25),(242,54,6),(0.15, -0.29, -0.95),0,0,
111,(-152, -152, 32.25),(243,56,1),(0.15, -0.29, -0.95),0,0,
112,(152.25, -152.75, 32.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
112,(152.25, -152.75, 32.5),(242,54,5),(0.11, 0.26, 0.96),0,0,
112,(152.25, -152.75, 32.5),(243,56,1),(0.11, 0.26, 0.96),0,0,
113,(152.5, 154, 32.75),(243,57,0),(-0.44, 0.3, 0.85),0,0,
113,(152.5, 154, 32.75),(242,54,5),(-0.44, 0.3, 0.85),0,0,
113,(152.5, 154, 32.75),(243,56,1),(-0.44, 0.3, 0.85),0,0,
114,(-155.75, 153.75, 33),(243,57,0),(-0.35, -0.21, -0.91),0,0,
114,(-155.75, 153.75, 33),(242,54,5),(-0.35, -0.21, -0.91),0,0,
114,(-155.75, 153.75, 33),(243,56,1),(-0.35, -0.21, -0.91),0,0,
115,(-158, -158, 33.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
115,(-158, -158, 33.25),(242,54,5),(0.15, -0.29, -0.95),0,0,
115,(-158, -158, 33.25),(243,57,1),(0.15, -0.29, -0.95),0,0,
116,(159.25, -159.75, 33.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
116,(159.25, -159.75, 33.5),(242,55,5),(0.11, 0.26, 0.96),0,0,
116,(159.25, -159.75, 33.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
117,(159, 160.5, 33.75),(243,57,0),(-0.44, 0.3, 0.85),0,0,
117,(159, 160.5, 33.75),(242,55,5),(-0.44, 0.3, 0.85),0,0,
117,(159, 160.5, 33.75),(243,57,1),(-0.44, 0.3, 0.85),0,0,
118,(-162.75, 160.75, 34),(243,57,0),(-0.35, -0.21, -0.91),0,0,
118,(-162.75, 160.75, 34),(242,55,5),(-0.35, -0.21, -0.91),0,0,
118,(-162.75, 160.75, 34),(243,57,1),(-0.35, -0.21, -0.91),0,0,
119,(-163.5, -163.5, 34.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
119,(-163.5, -163.5, 34.25),(242,55,5),(0.15, -0.29, -0.95),0,0,
119,(-163.5, -163.5, 34.25),(243,57,1),(0.15, -0.29, -0.95),0,0,
120,(163.75, -164.25, 34.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
120,(163.75, -164.25, 34.5),(242,55,5),(0.11, 0.26, 0.96),0,0,
120,(163.75, -164.25, 34.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
121,(163.5, 165, 34.75),(243,57,0),(-0.44, 0.3, 0.85),0,0,
121,(163.5, 165, 34.75),(242,55,5),(-0.44, 0.3, 0.85),0,0,
121,(163.5, 165, 34.75),(243,57,1),(-0.44, 0.3, 0.85),0,0,
122,(-169.25, 167.25, 35),(243,57,0),(-0.35, -0.21, -0.91),0,0,
122,(-169.25, 167.25, 35),(242,55,5),(-0.35, -0.21, -0.91),0,0,
122,(-169.25, 167.25, 35),(243,57,1),(-0.35, -0.21, -0.91),0,0,
123,(-169.5, -169.5, 35.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
123,(-169.5, -169.5, 35.25),(242,55,4),(0.15, -0.29, -0.95),0,0,
123,(-169.5, -169.5, 35.25),(243,57,1),(0.15, -0.29, -0.95),0,0,
124,(169.75, -170.25, 35.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
124,(169.75, -170.25, 35.5),(242,55,4),(0.11, 0.26, 0.96),0,0,
124,(169.75, -170.25, 35.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
125,(171, 172.5, 35.75),(243,57,0),(-0.44, 0.3, 0.85),0,0,
125,(171, 172.5, 35.75),(242,55,4),(-0.44, 0.3, 0.85),0,0,
125,(171, 172.5, 35.75),(243,57,1),(-0.44, 0.3, 0.85),0,0,
126,(-176.25, 174.25, 36),(243,57,0),(-0.35, -0.21, -0.91),0,0,
126,(-176.25, 174.25, 36),(243,55,4),(-0.35, -0.21, -0.91),0,0,
126,(-176.25, 174.25, 36),(243,57,1),(-0.35, -0.21, -0.91),0,0,
127,(-177.5, -177.5, 36.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
127,(-177.5, -177.5, 36.25),(243,55,4),(0.15, -0.29, -0.95),0,0,
127,(-177.5, -177.5, 36.25),(243,57,1),(0.15, -0.29, -0.95),0,0,
128,(178.75, -179.25, 36.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
128,(178.75, -179.25, 36.5),(243,55,4),(0.11, 0.26, 0.96),0,0,
128,(178.75, -179.25, 36.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
129,(180, 181.5, 36.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
129,(180, 181.5, 36.75),(243,55,4),(-0.43, 0.3, 0.85),0,0,
129,(180, 181.5, 36.75),(243,57,1),(-0.43, 0.3, 0.85),0,0,
130,(-184.25, 182.25, 37),(243,57,0),(-0.35, -0.21, -0.91),0,0,
130,(-184.25, 182.25, 37),(243,55,4),(-0.35, -0.21, -0.91),0,0,
130,(-184.25, 182.25, 37),(243,57,1),(-0.35, -0.21, -0.91),0,0,
131,(-185, -185, 37.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
131,(-185, -185, 37.25),(243,55,4),(0.15, -0.29, -0.95),0,0,
131,(-185, -185, 37.25),(243,57,1),(0.15, -0.29, -0.95),0,0,
132,(184.75, -185.25, 37.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
132,(184.75, -185.25, 37.5),(243,55,4),(0.11, 0.26, 0.96),0,0,
132,(184.75, -185.25, 37.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
133,(186, 187.5, 37.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
133,(186, 187.5, 37.75),(243,55,4),(-0.43, 0.3, 0.85),0,0,
133,(186, 187.5, 37.75),(243,57,1),(-0.43, 0.3, 0.85),0,0,
134,(-190.25, 188.25, 38),(243,57,0),(-0.35, -0.21, -0.91),0,0,
134,(-190.25, 188.25, 38),(243,55,4),(-0.35, -0.21, -0.91),0,0,
134,(-190.25, 188.25, 38),(243,57,1),(-0.35, -0.21, -0.91),0,0,
135,(-190.5, -190.5, 38.25),(243,57,0),(0.15, -0.29, -0.95),0,0,
135,(-190.5, -190.5, 38.25),(243,55,4),(0.15, -0.29, -0.95),0,0,
135,(-190.5, -190.5, 38.25),(243,57,1),(0.15, -0.29, -0.95),0,0,
136,(191.25, -191.75, 38.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
136,(191.25, -191.75, 38.5),(243,55,3),(0.11, 0.26, 0.96),0,0,
136,(191.25, -191.75, 38.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
137,(191.5, 193, 38.75),(243,57,0),(-0.44, 0.3, 0.85),0,0,
137,(191.5, 193, 38.75),(243,55,3),(-0.44, 0.3, 0.85),0,0,
137,(191.5, 193, 38.75),(243,57,1),(-0.44, 0.3, 0.85),0,0,
138,(-197.75, 195.75, 39),(243,57,0),(-0.35, -0.21, -0.91),0,0,
138,(-197.75, 195.75, 39),(243,55,3),(-0.35, -0.21, -0.91),0,0,
138,(-197.75, 195.75, 39),(243,57,1),(-0.35, -0.21, -0.91),0,0,
139,(-199.5, -199.5, 39.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
139,(-199.5, -199.5, 39.25),(243,55,3),(0.15, -0.29, -0.94),0,0,
139,(-199.5, -199.5, 39.25),(243,57,1),(0.15, -0.29, -0.94),0,0,
140,(201.25, -201.75, 39.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
140,(201.25, -201.75, 39.5),(243,55,3),(0.11, 0.26, 0.96),0,0,
140,(201.25, -201.75, 39.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
141,(201, 202.5, 39.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
141,(201, 202.5, 39.75),(243,55,3),(-0.43, 0.3, 0.85),0,0,
141,(201, 202.5, 39.75),(243,57,1),(-0.43, 0.3, 0.85),0,0,
142,(-206.25, 204.25, 40),(243,57,0),(-0.35, -0.21, -0.91),0,0,
142,(-206.25, 204.25, 40),(243,55,3),(-0.35, -0.21, -0.91),0,0,
142,(-206.25, 204.25, 40),(243,57,1),(-0.35, -0.21, -0.91),0,0,
143,(-206, -206, 40.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
143,(-206, -206, 40.25),(243,55,3),(0.15, -0.29, -0.94),0,0,
143,(-206, -206, 40.25),(243,57,1),(0.15, -0.29, -0.94),0,0,
144,(205.75, -206.25, 40.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
144,(205.75, -206.25, 40.5),(243,55,3),(0.11, 0.26, 0.96),0,0,
144,(205.75, -206.25, 40.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
145,(205.5, 207, 40.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
145,(205.5, 207, 40.75),(243,55,3),(-0.43, 0.3, 0.85),0,0,
145,(205.5, 207, 40.75),(243,57,1),(-0.43, 0.3, 0.85),0,0,
146,(-210.75, 208.75, 41),(243,57,0),(-0.35, -0.21, -0.91),0,0,
146,(-210.75, 208.75, 41),(243,56,3),(-0.35, -0.21, -0.91),0,0,
146,(-210.75, 208.75, 41),(243,57,1),(-0.35, -0.21, -0.91),0,0,
147,(-213.5, -213.5, 41.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
147,(-213.5, -213.5, 41.25),(243,56,3),(0.15, -0.29, -0.94),0,0,
147,(-213.5, -213.5, 41.25),(243,57,1),(0.15, -0.29, -0.94),0,0,
148,(213.25, -213.75, 41.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
148,(213.25, -213.75, 41.5),(243,56,3),(0.11, 0.26, 0.96),0,0,
148,(213.25, -213.75, 41.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
149,(213, 214.5, 41.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
149,(213, 214.5, 41.75),(243,56,3),(-0.43, 0.3, 0.85),0,0,
149,(213, 214.5, 41.75),(243,57,1),(-0.43, 0.3, 0.85),0,0,
150,(-216.75, 214.75, 42),(243,57,0),(-0.35, -0.21, -0.91),0,0,
150,(-216.75, 214.75, 42),(243,56,3),(-0.35, -0.21, -0.91),0,0,
150,(-216.75, 214.75, 42),(243,57,1),(-0.35, -0.21, -0.91),0,0,
151,(-219.5, -219.5, 42.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
151,(-219.5, -219.5, 42.25),(243,56,3),(0.15, -0.29, -0.94),0,0,
151,(-219.5, -219.5, 42.25),(243,57,1),(0.15, -0.29, -0.94),0,0,
152,(219.25, -219.75, 42.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
152,(219.25, -219.75, 42.5),(243,56,3),(0.11, 0.26, 0.96),0,0,
152,(219.25, -219.75, 42.5),(243,57,1),(0.11, 0.26, 0.96),0,0,
153,(219, 220.5, 42.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
153,(219, 220.5, 42.75),(243,56,3),(-0.43, 0.3, 0.85),0,0,
153,(219, 220.5, 42.75),(243,57,1),(-0.43, 0.3, 0.85),0,0,
154,(-222.75, 220.75, 43),(243,57,0),(-0.35, -0.21, -0.91),0,0,
154,(-222.75, 220.75, 43),(243,56,3),(-0.35, -0.21, -0.91),0,0,
154,(-222.75, 220.75, 43),(243,57,1),(-0.35, -0.21, -0.91),0,0,
155,(-227, -227, 43.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
155,(-227, -227, 43.25),(243,56,3),(0.15, -0.29, -0.94),0,0,
156,(226.75, -227.25, 43.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
156,(226.75, -227.25, 43.5),(243,56,3),(0.11, 0.26, 0.96),0,0,
157,(228, 229.5, 43.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
157,(228, 229.5, 43.75),(243,56,2),(-0.43, 0.3, 0.85),0,0,
158,(-233.25, 231.25, 44),(243,57,0),(-0.35, -0.21, -0.91),0,0,
158,(-233.25, 231.25, 44),(243,56,2),(-0.35, -0.21, -0.91),0,0,
159,(-234.5, -234.5, 44.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
159,(-234.5, -234.5, 44.25),(243,56,2),(0.15, -0.29, -0.94),0,0,
160,(234.25, -234.75, 44.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
160,(234.25, -234.75, 44.5),(243,56,2),(0.11, 0.26, 0.96),0,0,
161,(235, 236.5, 44.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
161,(235, 236.5, 44.75),(243,56,2),(-0.43, 0.3, 0.85),0,0,
162,(-239.25, 237.25, 45),(243,57,0),(-0.35, -0.21, -0.91),0,0,
162,(-239.25, 237.25, 45),(243,56,2),(-0.35, -0.21, -0.91),0,0,
163,(-242, -242, 45.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
163,(-242, -242, 45.25),(243,56,2),(0.15, -0.29, -0.94),0,0,
164,(241.75, -242.25, 45.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
164,(241.75, -242.25, 45.5),(243,56,2),(0.11, 0.26, 0.96),0,0,
165,(242.5, 244, 45.75),(243,57,0),(-0.43, 0.3, 0.85),0,0,
165,(242.5, 244, 45.75),(243,56,2),(-0.43, 0.3, 0.85),0,0,
166,(-246.75, 244.75, 46),(243,57,0),(-0.35, -0.21, -0.91),0,0,
166,(-246.75, 244.75, 46),(243,56,2),(-0.35, -0.21, -0.91),0,0,
167,(-248, -248, 46.25),(243,57,0),(0.15, -0.29, -0.94),0,0,
167,(-248, -248, 46.25),(243,56,2),(0.15, -0.29, -0.94),0,0,
168,(248.25, -248.75, 46.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
168,(248.25, -248.75, 46.5),(243,56,2),(0.11, 0.26, 0.96),0,0,
169,(248.25, -248.75, 46.5),(243,57,0),(0.11, 0.26, 0.96),0,0,
169,(248.25, -248.75, 46.5),(243,56,2),(0.11, 0.26, 0.96),0,0,
170,(-1.5, -0.5, 47),(243,57,0),(-0.99, 0.14, 0),0,0,
170,(-1.5, -0.5, 47),(236,27,60),(-0.99, 0.14, 0),0,0,
170,(-1.5, -0.5, 47),(240,45,24),(-0.99, 0.14, 0),0,0,
1,(-1, -1, 47.25),(243,57,0),(-0.99, 0.14, 0.01),0,0,
1,(-1, -1, 47.25),(236,27,60),(-0.99, 0.14, 0.01),0,0,
1,(-1, -1, 47.25),(240,45,24),(-0.99, 0.14, 0.01),0,0,
